RELATÓRIO DE EVOLUÇÃO - Tratamento Restaurador Atraumático
Equipes: eSB
Competências: ABR/25, AGO/25, DEZ/25

==================================================
RESUMO DAS VARIAÇÕES
==================================================
ABR_25: Média de pontuação = 15.61
AGO_25: Média de pontuação = 16.72
DEZ_25: Média de pontuação = 17.64

% de crescimento entre 2025-04 e 2025-08: 26.81%
% de crescimento entre 2025-08 e 2025-12: 23.89%

Crescimento total médio: 42.02%

==================================================
TOP 5 - MAIOR CRESCIMENTO
==================================================
  ESB 01 UBS 01 PARK WAY (INE: 0002117894): 1401.50%
  ESB 5 (INE: 0002018578): 998.90%
  ESB 03 - UBS 04 REC (INE: 0001925733): 924.59%
  ESB 38 (INE: 0002019191): 649.63%
  ESB VERDE (INE: 0002489201): 600.21%

==================================================
TOP 5 - MENOR CRESCIMENTO
==================================================
  ESB 02 - UBS 04 SAM (INE: 0001923870): -100.00%
  ESB 04 - UBS 02 TAG (INE: 0002064030): -100.00%
  ESB JERIVA (INE: 0002062550): -100.00%
  ESB 04 - UBS 02 GUARA (INE: 0002421747): -100.00%
  ESB 02 UBS 01 RIACHO FUNDO 01 (INE: 0002117843): -100.00%


==================================================
DADOS COMPLETOS
==================================================

ESTABELECIMENTO;INE;NOME DA EQUIPE;PONT_ABR_25;PONT_AGO_25;PONT_DEZ_25;VAR_1_2_%;VAR_2_3_%;CRESCIMENTO_TOTAL_%
UBS 07 SAMAMBAIA;0002376326;ESB 06 - UBS 07 SAM;76.06;50.0;47.06;-34.26;-5.88;-38.13
UBS 07 TAGUATINGA;0001923560;ESB 01 - UBS 07 TAG;36.0;20.0;33.33;-44.44;66.65;-7.42
UBS 20 PLANALTINA;0002447584;ESB DELTA;11.11;0.0;0.0;-100.0;0.0;-100.0
UBS 04 RECANTO DAS EMAS;0002064375;ESB 04 - UBS 04 REC;0.0;0.0;6.67;0.0;100.0;100.0
UBS 2 GAMA;0001880160;1201/43;15.79;6.06;39.06;-61.62;544.55;147.37
UBS 02 SAMAMBAIA;0002064154;ESB 03 - UBS 02 SAM;0.0;0.0;0.0;0.0;0.0;0.0
UBS 1 BRAZLANDIA;0002018381;ESB 2;30.43;100.0;36.36;228.62;-63.64;19.49
UBS 05 SAMAMBAIA;0002064278;ESB 04 - UBS 05 SAM;57.69;40.0;52.63;-30.66;31.58;-8.77
UBS 01 GUARA;0002117312;ESB 01 UBS 01 GUARA;5.26;25.0;0.0;375.29;-100.0;-100.0
UBS 1 SOBRADINHO;0002428148;ESB PAVAO;0.0;0.0;0.0;0.0;0.0;0.0
UBS 3 ITAPOA;0001910086;ESB 8 ITAPOA;0.0;40.0;0.0;100.0;-100.0;0.0
UBS 01 AGUAS CLARAS;0001918346;ESB 03 - UBS 01 AC;19.05;12.5;40.0;-34.38;220.0;109.97
UBS 02 SAMAMBAIA;0001923692;ESB 02 - UBS 02 SAM;0.0;2.56;0.0;100.0;-100.0;0.0
UBS 5 PLANALTINA;0002063026;ESB CORUJA - PL;16.67;22.22;58.33;33.29;162.51;249.91
UBS 01 AGUAS CLARAS;0001918281;ESB 02 - UBS 01 AC;2.78;0.0;0.0;-100.0;0.0;-100.0
UBS 11 SAMAMBAIA;0002064294;ESB 03 - UBS 11 SAM;5.26;4.05;17.65;-23.0;335.8;235.55
UBS 2 BRAZLANDIA;0002018446;ESB 3;42.27;36.96;34.04;-12.56;-7.9;-19.47
UBS 2 CEILANDIA;0002018624;ESB 9;32.0;18.75;5.13;-41.41;-72.64;-83.97
UBS 2 ITAPOA;0002430843;ESB ESMERALDA;0.0;0.0;0.0;0.0;0.0;0.0
UBS 01 RIACHO FUNDO II;0002117916;ESB 04 UBS 01 RIACHO FUNDO II;0.0;0.0;6.25;0.0;100.0;100.0
UBS 05 RIACHO FUNDO II;0002117932;ESB 06 UBS 05 RIACHO FUNDO II;12.5;0.0;44.44;-100.0;100.0;255.52
UBS 06 TAGUATINGA;0002064057;ESB 03 - UBS 06 TAG;0.0;0.0;0.0;0.0;0.0;0.0
UBS 02 SAMAMBAIA;0002064170;ESB 05 - UBS 02 SAM;0.0;12.5;0.0;100.0;-100.0;0.0
UBS 05 SAMAMBAIA;0002064243;ESB 02 - UBS 05 SAM;75.0;47.14;54.55;-37.15;15.72;-27.27
UBS 01 VICENTE PIRES;0002456389;ESB 05 - UBS 01 VP;18.18;21.95;0.0;20.74;-100.0;-100.0
UBS 02 SAMAMBAIA;0002064189;ESB 06 - UBS 02 SAM;44.0;0.0;13.04;-100.0;100.0;-70.36
UBS 6 GAMA;0001881051;1209/51;25.0;12.5;33.33;-50.0;166.64;33.32
UBS 5 SETOR DE MANSOES SOBRADINHO II;0002062879;ESB DENTE-DE-LEAO;0.0;25.0;0.0;100.0;-100.0;0.0
UBS 4 SETOR DE MANSOES SOBRADINHO II;0002062860;ESB CALIANDRA;17.65;19.67;25.0;11.44;27.1;41.64
UBS 3 VEREDAS I BRAZLANDIA;0002018527;ESB 4;0.0;2.7;5.0;100.0;85.19;100.0
UBS 2 SOBRADINHO II;0002062836;ESB ERVA-DOCE;59.62;30.43;20.0;-48.96;-34.28;-66.45
UBS 3 GAMA;0001880411;1204/46;22.58;15.56;20.0;-31.09;28.53;-11.43
UBS 1 SOBRADINHO II;0002062771;ESB MARSALA;77.42;85.71;50.0;10.71;-41.66;-35.42
UBS 1 SANTA MARIA;0002125358;0026/39;10.0;0.0;0.0;-100.0;0.0;-100.0
UBS 03 RECANTO DAS EMAS;0001925571;ESB 06 - UBS 03 REC;0.0;0.0;0.0;0.0;0.0;0.0
UBS 11 CEILANDIA;0002019108;ESB 33;14.0;7.69;0.0;-45.07;-100.0;-100.0
UBS 1 PARANOA;0001906046;ESB 5 PARANOA;42.86;60.0;28.57;39.99;-52.38;-33.34
UBS 7 BURITIZINHO SOBRADINHO II;0002062763;ESB CINZA;10.45;7.25;4.08;-30.62;-43.72;-60.96
UBS 01 RIACHO FUNDO I;0002117819;ESB 01 UBS 01 RIACHO FUNDO I;58.33;0.0;10.0;-100.0;100.0;-82.86
UBS 01 SAMAMBAIA;0002456400;ESB 02 - UBS 01SAM;0.0;0.0;0.0;0.0;0.0;0.0
UBS 6 CEILANDIA;0002018829;ESB 17;5.26;3.64;33.33;-30.8;815.66;533.65
UBS 9 SANTOS DUMONT PLANALTINA;0002063069;ESB LIBELULA;0.0;0.0;0.0;0.0;0.0;0.0
UBS 02 TAGUATINGA;0002456397;ESB 05 - UBS 02 TAG;0.0;0.0;0.0;0.0;0.0;0.0
UBS 12 CEILANDIA;0002019124;ESB 35;16.67;3.57;4.0;-78.58;12.04;-76.0
UBS 04 RECANTO DAS EMAS;0001925660;ESB 01 - UBS 04 REC;5.17;8.97;12.15;73.5;35.45;135.01
UBS 2 SOBRADINHO II;0002062828;ESB BEM-ME-QUER;20.83;25.84;12.0;24.05;-53.56;-42.39
UBS 3 GAMA;0001880233;1202/44;0.0;0.0;0.0;0.0;0.0;0.0
UBS 04 RECANTO DAS EMAS;0002064383;ESB 05 - UBS 04 REC;0.0;0.0;50.0;0.0;100.0;100.0
UBS 3 PARANOA PARQUE;0001909444;ESB 3 PARANOA PARQUE;41.38;32.26;16.67;-22.04;-48.33;-59.71
UBS 3 NOVA COLINA SOBRADINHO;0002062682;ESB CEREJEIRA;22.22;15.38;22.73;-30.78;47.79;2.3
UBS 4 CEILANDIA;0002019310;ESB 42;0.0;0.0;0.0;0.0;0.0;0.0
UBS 01 NUCLEO BANDEIRANTE;0002117703;ESB 02 UBS 01 NB;11.11;14.29;11.11;28.62;-22.25;0.0
UBS 02 RECANTO DAS EMAS;0002064367;ESB 04 - UBS 02 REC;18.18;15.79;25.0;-13.15;58.33;37.51
UBS 15 CEILANDIA;0002272849;ESB 52;0.0;3.03;13.51;100.0;345.87;100.0
UBS 3 ASA NORTE VILA PLANALTO;0002473860;ESB IPE AMARELO;0.0;0.0;2.56;0.0;100.0;100.0
UBS 07 SAMAMBAIA;0001924575;ESB 03 - UBS 07 SAM;43.48;57.89;71.43;33.14;23.39;64.28
UBS 07 SAMAMBAIA;0001924508;ESB 01 - UBS 07 SAM;18.6;17.19;0.0;-7.58;-100.0;-100.0
UBS 1 SAO SEBASTIAO;0001910248;ESB 6 SAO SEBASTIAO;20.0;14.29;0.0;-28.55;-100.0;-100.0
UBS 1 VARJAO;0002203081;ESB AMIZADE;50.0;50.0;100.0;0.0;100.0;100.0
UBS 01 TAGUATINGA;0002335638;ESB 04 - UBS 01 TAG;0.0;5.56;0.0;100.0;-100.0;0.0
UBS 1 PARANOA;0001905902;ESB 3 PARANOA;50.0;28.57;8.33;-42.86;-70.84;-83.34
UBS 01 RECANTO DAS EMAS;0002064316;ESB 01 - UBS 01 REC;6.67;7.69;0.0;15.29;-100.0;-100.0
UBS 2 ASA NORTE;0002203065;ESB VERMELHA;0.0;0.0;0.0;0.0;0.0;0.0
UBS 17 CEILANDIA;0002019280;ESB 41;10.53;30.0;13.64;184.9;-54.53;29.53
UBS 6 CEILANDIA;0002018853;ESB 18;27.78;15.0;0.0;-46.0;-100.0;-100.0
UBS 9 CEILANDIA;0002019027;ESB 28;20.75;18.37;34.21;-11.47;86.23;64.87
UBS 02 TAGUATINGA;0001918621;ESB 01 - UBS 02 TAG;5.26;0.0;0.0;-100.0;0.0;-100.0
UBS 07 SAMAMBAIA;0001924613;ESB 05 - UBS 07 SAM;0.0;0.0;5.56;0.0;100.0;100.0
UBS 08 TAGUATINGA;0001923625;ESB 02 - UBS 08 TAG;5.26;8.11;0.0;54.18;-100.0;-100.0
UBS 1 PARANOA;0001905716;ESB 1 PARANOA;20.0;44.44;15.38;122.2;-65.39;-23.1
UBS 4 GAMA;0002170914;1221/57;5.41;47.06;10.0;769.87;-78.75;84.84
UBS 4 PLANALTINA;0002422409;ESB ALECRIM - PL;46.15;47.83;54.55;3.64;14.05;18.2
UBS 1 SOBRADINHO;0002062593;ESB CANARIO - SOB;0.0;0.0;0.0;0.0;0.0;0.0
UBS 1 VARJAO;0002386887;ESB ALEGRIA;70.0;30.77;0.0;-56.04;-100.0;-100.0
UBS 3 CEILANDIA;0002018683;ESB 12;7.69;15.38;0.0;100.0;-100.0;-100.0
UBS 04 RIACHO FUNDO II;0002117924;ESB 01 UBS 04 RIACHO FUNDO II;0.0;0.0;0.0;0.0;0.0;0.0
UBS 02 RECANTO DAS EMAS;0002064359;ESB 03 - UBS 02 REC;0.0;0.0;0.0;0.0;0.0;0.0
UBS 1 SOBRADINHO II;0002062747;ESB SALMAO;47.83;29.73;75.0;-37.84;152.27;56.81
UBS 03 GUARA;0002117541;ESB 03 UBS 03 GUARA;0.0;12.5;5.56;100.0;-55.52;100.0
UBS 2 SANTA MARIA;0002256770;1229/65;0.0;50.0;0.0;100.0;-100.0;0.0
UBS 05 RECANTO DAS EMAS;0001924982;ESB 01 - UBS 05 REC;15.49;25.53;21.13;64.82;-17.23;36.41
UBS 03 RECANTO DAS EMAS;0001925172;ESB 02 - UBS 03 REC;0.0;0.0;0.0;0.0;0.0;0.0
UBS 7 CEILANDIA;0002018950;ESB 22;0.0;10.0;20.0;100.0;100.0;100.0
UBS 7 INCRA 08 BRAZLANDIA;0002018578;ESB 5;4.55;0.0;50.0;-100.0;100.0;998.9
UBS 2 BRAZLANDIA;0002156253;ESB 43;30.0;15.38;0.0;-48.73;-100.0;-100.0
UBS 1 GAMA;0002220784;1223/59;0.0;0.0;0.0;0.0;0.0;0.0
UBS 08 TAGUATINGA;0002064081;ESB 03 - UBS 08 TAG;0.0;0.0;0.0;0.0;0.0;0.0
UBS 1 LAGO NORTE;0002536250;ESB ONIX;0.0;100.0;36.84;100.0;-63.16;100.0
UBS 04 RECANTO DAS EMAS;0001925717;ESB 02 - UBS 04 REC;0.0;0.0;0.0;0.0;0.0;0.0
UBS 2 ASA NORTE;0002335581;ESB AZUL;0.0;0.0;0.0;0.0;0.0;0.0
UBS 5 PLANALTINA;0002062976;ESB GARCA;15.0;16.13;23.81;7.53;47.61;58.73
UBS 06 TAGUATINGA;0001923552;ESB 02 - UBS 06 TAG;31.03;13.64;33.33;-56.04;144.35;7.41
UBS 1 SAO SEBASTIAO;0001910116;ESB 1 SAO SEBASTIAO;28.57;28.57;42.86;0.0;50.02;50.02
UBS 4 PLANALTINA;0002062941;ESB CAMOMILA;51.11;58.14;54.72;13.75;-5.88;7.06
UBS 1 BRAZLANDIA;0002018349;ESB 1;81.82;22.22;33.33;-72.84;50.0;-59.26
UBS 5 CEILANDIA;0002018772;ESB 16;20.59;5.88;20.51;-71.44;248.81;-0.39
UBS 11 SAMAMBAIA;0002235153;ESB 04 - UBS11 SAM;0.0;0.0;0.0;0.0;0.0;0.0
UBS 9 ENGENHO DAS LAGES GAMA;0002235846;1228/64;43.64;17.65;46.88;-59.56;165.61;7.42
UBS 12 SAMAMBAIA;0001924834;ESB 03 - UBS 12 SAM;0.0;0.0;15.38;0.0;100.0;100.0
UBS 1 SAO SEBASTIAO;0001910183;ESB 4 SAO SEBASTIAO;14.81;33.33;65.71;125.05;97.15;343.69
UBS 01 RIACHO FUNDO I;0002117843;ESB 02 UBS 01 RIACHO FUNDO 01;8.33;0.0;0.0;-100.0;0.0;-100.0
UBS 2 ASA NORTE;0002489201;ESB VERDE;4.76;28.89;33.33;506.93;15.37;600.21
UBS 2 GAMA;0001880055;0253/41;0.0;0.0;44.44;0.0;100.0;100.0
UBS 05 TAGUATINGA;0001923501;ESB 02 - UBS 05 TAG;55.56;59.32;68.75;6.77;15.9;23.74
UBS 1 SAO SEBASTIAO;0001910167;ESB 3 SAO SEBASTIAO;5.17;17.78;33.72;243.91;89.65;552.22
UBS 10 SANTA MARIA;0001881132;1210/37;0.0;4.88;0.0;100.0;-100.0;0.0
UBS 03 GUARA;0002117525;ESB 01 UBS 03 GUARA;52.94;0.0;12.5;-100.0;100.0;-76.39
UBS 2 SOBRADINHO II;0002062844;ESB ALECRIM;1.37;6.06;7.27;342.34;19.97;430.66
UBS 08 SAMAMBAIA;0001924702;ESB 02 - UBS 08 SAM;12.5;0.0;8.0;-100.0;100.0;-36.0
UBS 5 GAMA;0002376318;1235/71;10.53;4.55;0.0;-56.79;-100.0;-100.0
UBS 03 GUARA;0002117576;ESB 04 UBS 03 GUARA;36.84;26.09;15.79;-29.18;-39.48;-57.14
UBS 02 TAGUATINGA;0001918788;ESB 02 - UBS 02 TAG;8.11;7.69;0.0;-5.18;-100.0;-100.0
UBS 9 CEILANDIA;0002019043;ESB 29;16.67;16.67;7.41;0.0;-55.55;-55.55
UBS 1 LAGO NORTE;0002203073;ESB TOPAZIO;0.0;62.5;0.0;100.0;-100.0;0.0
UBS 03 RECANTO DAS EMAS;0001925504;ESB 05 - UBS 03 REC;0.0;6.67;15.15;100.0;127.14;100.0
UBS 3 SANTA MARIA;0001881264;3400/38;1.23;7.14;6.67;480.49;-6.58;442.28
UBS 1 ITAPOA;0001909827;ESB 1 ITAPOA;82.69;75.76;73.56;-8.38;-2.9;-11.04
UBS 06 TAGUATINGA;0001923544;ESB 01 - UBS 06 TAG;9.68;0.0;12.82;-100.0;100.0;32.44
UBS 1 SOBRADINHO;0002062585;ESB GAIVOTA - SOB;0.0;0.0;0.0;0.0;0.0;0.0
UBS 06 SAMAMBAIA;0001924443;ESB 02 - UBS 06 SAM;61.11;29.41;75.0;-51.87;155.02;22.73
UBS 12 SAMAMBAIA;0002456419;ESB 06 - UBS 12 SAM;9.76;0.0;0.0;-100.0;0.0;-100.0
UBS 3 CEILANDIA;0002018691;ESB 13;0.0;48.75;38.1;100.0;-21.85;100.0
UBS 6 LAGO OESTE SOBRADINHO;0002062720;ESB FLOR DO CERRADO;4.21;15.63;29.41;271.26;88.16;598.57
UBS 1 SANTA MARIA;0001879774;0553/34;0.0;5.88;0.0;100.0;-100.0;0.0
UBS 17 CEILANDIA;0002019272;ESB 40;0.0;0.0;0.0;0.0;0.0;0.0
UBS 02 SAMAMBAIA;0001923676;ESB 01 - UBS 02 SAM;0.0;0.0;0.0;0.0;0.0;0.0
UBS 06 SAMAMBAIA;0001924478;ESB 03 - UBS 06 SAM;29.03;42.42;0.0;46.12;-100.0;-100.0
UBS 1 SOBRADINHO II;0002062755;ESB LILAS - SOB;75.0;3.13;17.65;-95.83;463.9;-76.47
UBS 3 VALE DOS PINHEIROS SOBRADINHO II;0002062852;ESB VALE DOS PINHEIROS;26.32;10.0;29.63;-62.01;196.3;12.58
UBS 03 TAGUATINGA;0002294923;ESB 03 - UBS 03TAG;0.0;0.0;0.0;0.0;0.0;0.0
UBS 10 CEILANDIA;0002019078;ESB 31;0.0;11.11;0.0;100.0;-100.0;0.0
UBS 1 ASA NORTE;0002514109;ESB LUA;0.0;14.29;21.74;100.0;52.13;100.0
UBS 03 TAGUATINGA;0001923447;ESB 02 - UBS 03 TAG;44.44;0.0;0.0;-100.0;0.0;-100.0
UBS 1 ASA SUL;0002203030;ESB LILAS;10.71;31.58;22.58;194.86;-28.5;110.83
UBS 3 GAMA;0001880330;1203/45;0.0;25.0;40.74;100.0;62.96;100.0
UBS 01 VICENTE PIRES;0001917870;ESB 01 - UBS 01 VP;26.09;9.52;0.0;-63.51;-100.0;-100.0
UBS 1 CRUZEIRO;0002203111;ESB INGA;14.29;40.0;0.0;179.92;-100.0;-100.0
UBS 01 RECANTO DAS EMAS;0002064332;ESB 03 - UBS 01 REC;10.53;16.67;0.0;58.31;-100.0;-100.0
UBS 05 SAMAMBAIA;0002064251;ESB 03 - UBS 05 SAM;0.0;12.12;0.0;100.0;-100.0;0.0
UBS 1 JARDINS MANGUEIRAL;0001910280;ESB 1 JARDINS MANGUEIRAL;30.95;27.78;54.55;-10.24;96.36;76.25
UBS 1 CEILANDIA;0002018594;ESB 7;0.0;8.16;4.76;100.0;-41.67;100.0
UBS 1 GAMA;0002378590;1236/72;0.0;0.0;0.0;0.0;0.0;0.0
UBS 5 SANTA MARIA;0002167697;1220/56;31.82;64.29;31.25;102.04;-51.39;-1.79
