RELATÓRIO DE EVOLUÇÃO - Desenvolvimento Infantil
Equipes: eAP, eSF
Competências: ABR/25, AGO/25, DEZ/25

==================================================
RESUMO DAS VARIAÇÕES
==================================================
ABR_25: Média de pontuação = 31.27
AGO_25: Média de pontuação = 28.14
DEZ_25: Média de pontuação = 27.75

% de crescimento entre 2025-04 e 2025-08: -8.37%
% de crescimento entre 2025-08 e 2025-12: 1.63%

Crescimento total médio: -8.41%

==================================================
TOP 5 - MAIOR CRESCIMENTO
==================================================
  EQUIPE CANTINHO DA SAUDE (INE: 0000468401): 100.00%
  ESF 56 - GAMA (INE: 0002507501): 100.00%
  ESF 19 LARANJA - UBS 03 REC (INE: 0000470228): 100.00%
  EQUIPE 5 - LARANJA (INE: 0002515512): 100.00%
  ESF 57 - CEU AZUL (INE: 0002533219): 100.00%

==================================================
TOP 5 - MENOR CRESCIMENTO
==================================================
  0538/21 (INE: 0001668579): -100.00%
  ESF 0339/06 - TABATINGA (INE: 0000469602): -100.00%
  EQUIPE VERDE (INE: 0001796860): -75.00%
  ESF 03 VERDE - UBS 05 TAG (INE: 0001660551): -68.90%
  ESF 0390/47 - ROSA PL (INE: 0001717197): -68.75%


==================================================
DADOS COMPLETOS
==================================================

ESTABELECIMENTO;INE;NOME DA EQUIPE;PONT_ABR_25;PONT_AGO_25;PONT_DEZ_25;VAR_1_2_%;VAR_2_3_%;CRESCIMENTO_TOTAL_%
UBS 01 RIACHO FUNDO II;0001655426;ESF 15 - UBS 01 RF II;34.0;37.41;38.28;10.03;2.33;12.59
UBS 1 SOBRADINHO;0001623621;ESF 0383/15 - BEIJA-FLOR;24.21;23.64;31.43;-2.35;32.95;29.82
UBS 1 CEILANDIA;0000468665;EQUIPE 3;29.14;25.59;25.76;-12.18;0.66;-11.6
UBS 13 SAMAMBAIA;0001717596;ESF 02 ROSA - UBS 13 SAM;22.56;24.88;28.1;10.28;12.94;24.56
UBS 01 VICENTE PIRES;0001668064;ESF 03 VERMELHA - UBS 01 VP;32.35;30.0;34.44;-7.26;14.8;6.46
UBS 02 RECANTO DAS EMAS;0001668234;ESF 29 AMARELA - UBS 02 REC;23.64;24.83;21.69;5.03;-12.65;-8.25
UBS 05 RECANTO DAS EMAS;0000470155;ESF 06 AZUL - UBS 05 REC;26.84;26.0;24.36;-3.13;-6.31;-9.24
UBS 1 CRUZEIRO;0001670182;EQUIPE MURICI;20.0;20.0;22.86;0.0;14.3;14.3
UBS 8 CEILANDIA;0001550586;EQUIPE 4 - ROXA;32.38;25.71;22.94;-20.6;-10.77;-29.15
UBS 11 SAMAMBAIA;0000470651;ESF 45 VERDE - UBS 11 SAM;30.95;28.09;26.33;-9.24;-6.27;-14.93
UBS 09 SAMAMBAIA;0000470929;ESF 06 VERMELHA - UBS 09 SAM;29.23;28.0;32.63;-4.21;16.54;11.63
UBS 01 ESTRUTURAL;0001469649;ESF 10 - UBS 01 ESTRUTURAL;31.83;33.53;32.29;5.34;-3.7;1.45
UBS 20 PLANALTINA;0001717219;ESF 2001/49 - SIGMA;20.0;17.6;18.92;-12.0;7.5;-5.4
UBS 04 ITAPOA;0002138697;ESF EQ 15 RUBI;23.77;23.27;24.41;-2.1;4.9;2.69
UBS 01 NUCLEO BANDEIRANTE;0000469327;ESF 02 - UBS 01 NB -VILA CAUHY;40.34;40.63;39.02;0.72;-3.96;-3.27
UBS 01 RIACHO FUNDO II;0000470449;ESF 04 - UBS 1 RIACHO FUNDO II;43.33;37.22;28.64;-14.1;-23.05;-33.9
UBS 02 SAMAMBAIA;0000470880;ESF 33 LARANJA - UBS 02 SAM;34.0;42.0;28.89;23.53;-31.21;-15.03
UBS 01 CANDANGOLANDIA;0002063417;ESF 04 - UBS 01 CANDANGOLANDIA;36.67;36.0;37.69;-1.83;4.69;2.78
UBS 02 TAGUATINGA;0001660470;ESF 03 AZUL - UBS 02 TAG;28.24;30.0;29.74;6.23;-0.87;5.31
UBS 06 SAMAMBAIA;0000470732;ESF 26 VERMELHA - UBS 06 SAM;23.43;19.0;19.0;-18.91;0.0;-18.91
UBS 01 RIACHO FUNDO II;0000470473;ESF 07 - UBS 1 RIACHO FUNDO II;28.42;26.92;26.07;-5.28;-3.16;-8.27
UBS 6 GAMA;0001515403;0214/12;37.14;32.5;27.33;-12.49;-15.91;-26.41
UBS 3 ASA NORTE VILA PLANALTO;0001797514;EQUIPE IPE AMARELO;28.89;26.67;28.82;-7.68;8.06;-0.24
UBS 03 TAGUATINGA;0001798804;ESF 07 VERMELHA - UBS 03 TAG;26.67;20.0;23.14;-25.01;15.7;-13.24
UBS 10 CEILANDIA;0000468606;EQUIPE 2 - AZUL;28.26;23.81;24.8;-15.75;4.16;-12.24
UBS 9 CEILANDIA;0001664298;EQUIPE 2;31.82;27.27;29.63;-14.3;8.65;-6.88
UBS 03 TAGUATINGA;0001660535;ESF 03 ROXA - UBS 03 TAG;26.4;27.14;31.76;2.8;17.02;20.3
UBS 2 BRAZLANDIA;0000468495;EQUIPE 2 - ROSA;43.14;35.08;33.67;-18.68;-4.02;-21.95
UBS 3 GAMA;0000468940;0209/07;36.67;36.36;30.0;-0.85;-17.49;-18.19
UBS 12 CEILANDIA;0000468827;EQUIPE 2 - VERMELHA;36.4;29.11;31.08;-20.03;6.77;-14.62
UBS 11 CEILANDIA;0001665081;EQUIPE 2 - LILAS;38.75;35.17;33.55;-9.24;-4.61;-13.42
UBS 5 CEILANDIA;0002018802;EQUIPE 6 - ROSA;37.58;35.14;30.42;-6.49;-13.43;-19.05
UBS 2 T R E SAO SEBASTIAO;0000471380;ESF EQ 15 - SETOR TRADICIONAL;33.24;33.51;35.73;0.81;6.62;7.49
UBS 1 SAO SEBASTIAO;0000471151;ESF EQ 19 - PRATA;31.71;28.13;28.95;-11.29;2.92;-8.7
UBS 03 GUARA;0000469238;ESF 03 - UBS 03 GUARA;33.66;30.95;29.13;-8.05;-5.88;-13.46
UBS 01 RIACHO FUNDO II;0000470457;ESF 03 - UBS 1 RIACHO FUNDO II;35.38;28.94;31.74;-18.2;9.68;-10.29
UBS 2 SOBRADINHO II;0001616412;ESF 0617/02 - ERVA-DOCE;32.59;35.2;29.66;8.01;-15.74;-8.99
UBS 1 SOBRADINHO II;0001671308;ESF 0621/11 - LARANJA - SOB;35.24;40.0;40.0;13.51;0.0;13.51
UBS 03 RECANTO DAS EMAS;0000470201;ESF 18 AMARELA - UBS 03 REC;38.57;30.0;34.12;-22.22;13.73;-11.54
UBS 2 CEILANDIA;0001664921;EQUIPE 1 - LILAS;28.89;27.69;21.43;-4.15;-22.61;-25.82
UBS 1 ITAPOA;0000469491;ESF EQ 08 - LARANJA;37.14;38.5;38.0;3.66;-1.3;2.32
UBS 01 TAGUATINGA;0000471690;ESF 01 VERMELHA - UBS 01 TAG;38.55;34.93;34.69;-9.39;-0.69;-10.01
UBS 17 CEILANDIA;0000468746;EQUIPE 4 - AZUL;32.31;26.67;31.43;-17.46;17.85;-2.72
UBS 9 SANTA MARIA;0001668587;0539/22;29.09;22.35;16.84;-23.17;-24.65;-42.11
UBS 2 BRAZLANDIA;0000468487;EQUIPE 3 - VERDE;38.81;34.6;31.29;-10.85;-9.57;-19.38
UBS 08 SAMAMBAIA;0001593145;ESF 50 AZUL- UBS 08 SAM;25.0;24.62;31.67;-1.52;28.64;26.68
UBS 05 TAGUATINGA;0001660543;ESF 02 ROSA - UBS 05 TAG;46.15;45.0;23.33;-2.49;-48.16;-49.45
UBS 01 SAMAMBAIA;0000470619;ESF 20 VERDE - UBS 01 SAM;23.33;25.28;22.99;8.36;-9.06;-1.46
UBS 03 SAMAMBAIA;0000470643;ESF 11 AZUL - UBS 03 SAM;35.71;28.37;31.43;-20.55;10.79;-11.99
UBS 7 GAMA;0000469076;0241/20;27.78;28.18;25.0;1.44;-11.28;-10.01
UBS 4 SETOR DE MANSOES SOBRADINHO II;0000471631;ESF 0615/05 - MINI-CHACARAS;28.78;30.71;32.26;6.71;5.05;12.09
UBS 05 SAMAMBAIA;0001487485;ESF 05 ROSA - UBS 05 SAM;28.57;24.0;27.18;-16.0;13.25;-4.87
UBS 3 PARANOA PARQUE;0001669036;ESF EQ 20 - JACARANDA;35.83;32.26;30.8;-9.96;-4.53;-14.04
UBS 17 CEILANDIA;0002515466;EQUIPE 5 - AMARELA;0.0;39.0;39.2;100.0;0.51;100.0
UBS 1 GAMA;0000468886;0248/27;23.75;30.0;25.22;26.32;-15.93;6.19
UBS 1 LAGO NORTE;0002272458;EQUIPE CRISTAL;28.8;26.96;22.0;-6.39;-18.4;-23.61
UBS 6 GAMA;0000469033;0211/09;34.35;25.49;24.62;-25.79;-3.41;-28.33
UBS 17 JARDIM MORUMBI PLANALTINA;0002403358;ESF 2012/54 - AGUIA-REAL;27.69;22.67;17.0;-18.13;-25.01;-38.61
UBS 11 RESIDENCIAL DO BOSQUE 2 SAO SEBASTIAO;0000471321;ESF EQ 25 - BOSQUE 2;35.06;34.05;33.51;-2.88;-1.59;-4.42
UBS 1 SANTA MARIA;0000471070;0529/12;27.27;23.16;22.38;-15.07;-3.37;-17.93
UBS 02 ESTRUTURAL;0000469300;ESF 06 - UBS 02 ESTRUTURAL;34.52;31.13;31.52;-9.82;1.25;-8.69
UBS 12 SAMAMBAIA;0000470481;ESF 43 VERMELHA - UBS 12 SAM;25.0;20.53;22.11;-17.88;7.7;-11.56
UBS 01 AGUAS CLARAS;0001549146;ESF 03 AZUL - UBS 01 AC;21.36;22.65;23.57;6.04;4.06;10.35
UBS 1 BRAZLANDIA;0001665227;EQUIPE 4 - VERMELHA;34.74;27.86;24.24;-19.8;-12.99;-30.22
UBS 10 GAMA ZONA RURAL PONTE ALTA;0002001810;1218/55;26.67;31.43;25.0;17.85;-20.46;-6.26
UBS 06 TAGUATINGA;0001675672;ESF 07 AMARELA - UBS 06 TAG;33.33;28.33;20.0;-15.0;-29.4;-39.99
UBS 4 ROTA DO CAVALO SOBRADINHO;0000471585;ESF 0604/09 - ROTA DO CAVALO;33.1;29.85;30.69;-9.82;2.81;-7.28
UBS 05 RIACHO FUNDO II;0000470406;ESF 09 - UBS 5 RIACHO FUNDO II;32.08;32.28;35.0;0.62;8.43;9.1
UBS 05 TAGUATINGA;0001709763;ESF 06 ROXA - UBS 05 TAG;32.17;29.0;15.17;-9.85;-47.69;-52.84
UBS 03 TAGUATINGA;0001668900;ESF 05 ROSA - UBS 03 TAG;55.0;35.38;28.37;-35.67;-19.81;-48.42
UBS 3 ASA NORTE VILA PLANALTO;0002154129;EQUIPE IPE VERDE;37.22;32.9;33.33;-11.61;1.31;-10.45
UBS 05 RECANTO DAS EMAS;0000470147;ESF 08 VERDE - UBS 05 REC;33.33;21.82;20.0;-34.53;-8.34;-39.99
UBS 04 GUARA;0001641808;ESF 05 - UBS 04 GUARA;30.93;27.05;26.2;-12.54;-3.14;-15.29
UBS 4 CEILANDIA;0001665200;EQUIPE 2 - AMARELA;35.86;30.0;32.86;-16.34;9.53;-8.37
UBS 1 BRAZLANDIA;0001614606;EQUIPE 2 - VERDE;38.72;32.0;29.54;-17.36;-7.69;-23.71
UBS 07 TAGUATINGA;0001843591;ESF 04 ROSA - UBS 07 TAG;35.38;31.56;29.82;-10.8;-5.51;-15.72
UBS 02 ESTRUTURAL;0000469319;ESF 07 - UBS 02 ESTRUTURAL;20.0;22.35;20.67;11.75;-7.52;3.35
UBS 7 CAFE SEM TROCO PARANOA;0000469548;ESF EQ 06 - CAFE SEM TROCO;32.54;28.06;30.43;-13.77;8.45;-6.48
UBS 2 CEILANDIA;0001664891;EQUIPE 2 - VERDE;46.67;37.5;41.67;-19.65;11.12;-10.71
UBS 5 SANTA MARIA;0000471119;0525/08;43.0;35.0;30.61;-18.6;-12.54;-28.81
UBS 1 CEILANDIA;0001488635;EQUIPE 1;29.53;30.11;29.26;1.96;-2.82;-0.91
UBS 1 JARDINS MANGUEIRAL;0002184478;ESF DIAMANTE;20.83;18.71;21.95;-10.18;17.32;5.38
UBS 5 CEILANDIA;0001664980;EQUIPE 4 - AMARELA;39.32;34.06;31.67;-13.38;-7.02;-19.46
UBS 1 BRAZLANDIA;0002235196;EQUIPE 3 - AMARELA;30.0;20.0;17.45;-33.33;-12.75;-41.83
UBS 01 CANDANGOLANDIA;0002063425;ESF 05 - UBS 01 CANDANGOLANDIA;15.0;20.0;29.23;33.33;46.15;94.87
UBS 3 CEILANDIA;0001496743;EQUIPE 3 - LARANJA;28.92;24.06;29.12;-16.8;21.03;0.69
UBS 1 SOBRADINHO;0000471488;ESF 0597/06 - AGUIA;34.67;34.12;28.0;-1.59;-17.94;-19.24
UBS 1 SANTA MARIA;0001668560;0537/20;45.56;39.05;29.74;-14.29;-23.84;-34.72
UBS 04 RECANTO DAS EMAS;0000470074;ESF 17 AZUL - UBS 04 REC;32.09;32.11;31.06;0.06;-3.27;-3.21
UBS 11 PONTE ALTA NORTE GAMA;0000469173;0204/02;29.23;27.72;32.07;-5.17;15.69;9.72
UBS 1 CRUZEIRO;0001670174;EQUIPE ARATICUM;14.0;17.65;19.05;26.07;7.93;36.07
UBS 01 NUCLEO BANDEIRANTE;0002063506;ESF 01 - UBS 01 NUCLEO BAND.;31.71;30.77;28.65;-2.96;-6.89;-9.65
UBS 5 PLANALTINA;0000470023;ESF 0357/21 - BEM-TE-VI - PL;29.76;29.13;27.21;-2.12;-6.59;-8.57
UBS 01 AGUAS CLARAS;0001621319;ESF 04 VERDE - UBS 01 AC;30.8;26.77;28.29;-13.08;5.68;-8.15
UBS 2 SOBRADINHO II;0001642235;ESF 0385/09 - VIOLETA;26.25;29.71;31.52;13.18;6.09;20.08
UBS 3 NOVA COLINA SOBRADINHO;0000469777;ESF 0365/19 - FLAMBOYANT;32.5;32.16;32.69;-1.05;1.65;0.58
UBS 02 RIACHO FUNDO II;0000470317;ESF 13 - UBS 2 RIACHO FUNDO II;43.33;31.43;24.55;-27.46;-21.89;-43.34
UBS 3 NOVA COLINA SOBRADINHO;0001478117;ESF 0603/08 - JACARANDA;30.0;29.14;29.68;-2.87;1.85;-1.07
UBS 1 ENGENHO VELHO FERCAL;0002498057;ESF 7001/05 - JATOBA;42.5;30.0;29.73;-29.41;-0.9;-30.05
UBS 3 SANTA MARIA;0002403471;1237/73;23.33;22.86;25.0;-2.01;9.36;7.16
UBS 7 GAMA;0000469084;0247/26;38.62;36.39;37.59;-5.77;3.3;-2.67
UBS 08 TAGUATINGA;0001641921;ESF 01 ROSA - UBS 08 TAG;26.83;23.48;26.25;-12.49;11.8;-2.16
UBS 01 TAGUATINGA;0001668110;ESF 07 AMARELA - UBS 01 TAG;45.71;44.74;38.05;-2.12;-14.95;-16.76
UBS 1 SAO SEBASTIAO;0001669133;EQUIPE 08 - ROSA;22.5;22.16;22.44;-1.51;1.26;-0.27
UBS 02 RIACHO FUNDO I;0002063476;ESF 03 - UBS 02 RIACHO FUNDO I;38.64;31.06;34.78;-19.62;11.98;-9.99
UBS 03 JARDIM BOTANICO;0001686534;ESF TORORO;40.95;23.33;21.67;-43.03;-7.12;-47.08
UBS 03 RIACHO FUNDO II;0000470260;ESF 02 - UBS 3 RIACHO FUNDO II;40.48;36.17;37.14;-10.65;2.68;-8.25
UBS 1 GAMA;0000468878;0215/13;35.29;28.42;32.94;-19.47;15.9;-6.66
UBS 7 BURITIZINHO SOBRADINHO II;0001717162;ESF 0630/21 - ROSA SOB;44.0;30.91;24.76;-29.75;-19.9;-43.73
UBS 02 GUARA;0000469211;ESF 02 - UBS 02 GUARA;41.74;36.52;30.0;-12.51;-17.85;-28.13
UBS 06 TAGUATINGA;0001641891;ESF 01 LILAS - UBS 06 TAG;28.57;18.46;18.33;-35.39;-0.7;-35.84
UBS 01 VICENTE PIRES;0002347253;ESF 11 PRATA - UBS 01 VP;60.0;12.5;21.56;-79.17;72.48;-64.07
UBS 1 SAO SEBASTIAO;0001669141;EQUIPE 09 - VERDE;20.0;22.7;21.0;13.5;-7.49;5.0
UBS 6 GAMA;0000469025;0240/19;28.0;29.66;31.18;5.93;5.12;11.36
UBS 02 RECANTO DAS EMAS;0001668269;ESF 32 LARANJA - UBS 02 REC;28.18;25.26;28.21;-10.36;11.68;0.11
UBS 01 SAMAMBAIA;0001668153;ESF 17 BRANCA - UBS 01 SAM;25.71;25.24;22.44;-1.83;-11.09;-12.72
UBS 5 CEILANDIA;0001664875;EQUIPE 2 - AZUL;32.0;27.5;24.84;-14.06;-9.67;-22.38
UBS 6 SANTA MARIA;0000471135;0526/09;26.25;23.08;24.51;-12.08;6.2;-6.63
UBS 8 CEILANDIA;0001665049;EQUIPE 6 - ROSA;29.59;27.25;24.86;-7.91;-8.77;-15.99
UBS 2 SOBRADINHO II;0000471666;ESF 0612/14 - SERRA AZUL;37.08;32.16;33.62;-13.27;4.54;-9.33
UBS 05 RECANTO DAS EMAS;0000470171;ESF 04 ROSA- UBS 05 REC;27.14;32.5;34.0;19.75;4.62;25.28
UBS 7 SANTA MARIA;0000471100;0518/01;36.0;29.14;32.09;-19.06;10.12;-10.86
UBS 9 SANTA MARIA;0000471070;0529/12;27.27;23.16;22.38;-15.07;-3.37;-17.93
UBS 02 TAGUATINGA;0001641859;ESF 06 AMARELA - UBS 02 TAG;33.22;30.43;38.46;-8.4;26.39;15.77
UBS 1 PLANALTINA;0000469661;ESF 0379/43 - SUCUARANA;21.33;23.61;27.8;10.69;17.75;30.33
UBS 1 SAO SEBASTIAO;0001669117;EQUIPE 06 AMARELA;31.0;27.06;25.71;-12.71;-4.99;-17.06
UBS 3 PARANOA PARQUE;0001669028;ESF EQ 19 - JATOBA;42.22;38.26;33.18;-9.38;-13.28;-21.41
UBS 8 CAVAS DE BAIXO SAO SEBASTIAO;0001603426;ESF EQ 03 - CAVAS DE BAIXO;29.23;26.06;25.56;-10.85;-1.92;-12.56
UBS 3 GAMA;0001716638;0251/39;29.7;30.4;21.6;2.36;-28.95;-27.27
UBS 7 BURITIZINHO SOBRADINHO II;0001671375;ESF 0624/15 - VERMELHA - SOB;31.54;25.52;25.85;-19.09;1.29;-18.04
UBS 04 SAMAMBAIA;0000470813;ESF 02 AZUL - UBS 04 SAM;31.25;31.03;30.18;-0.7;-2.74;-3.42
UBS 1 ITAPOA;0000469483;ESF EQ 09 - LILAS;34.25;27.67;26.21;-19.21;-5.28;-23.47
UBS 5 SETOR DE MANSOES SOBRADINHO II;0000471526;ESF 0611/13 - AMOR-PERFEITO;33.33;30.81;30.56;-7.56;-0.81;-8.31
UBS 1 SAO SEBASTIAO;0001669095;EQUIPE 04 - LARANJA;25.71;22.78;15.65;-11.4;-31.3;-39.13
UBS 4 PLANALTINA;0002259206;ESF 2005/50 - CINZA - PL;27.66;22.99;20.0;-16.88;-13.01;-27.69
UBS 08 TAGUATINGA;0000471755;ESF 08 LARANJA - UBS 08 TAG;38.33;34.0;34.44;-11.3;1.29;-10.15
UBS 03 GUARA;0001670514;ESF 02 - UBS 03 GUARA;37.33;35.41;31.9;-5.14;-9.91;-14.55
UBS 05 RIACHO FUNDO II;0001672975;ESF 16 -UBS 05 RIACHO FUNDO II;31.91;34.69;33.22;8.71;-4.24;4.11
UBS 16 CEILANDIA;0001480367;EQUIPE 3 - VERMELHA;26.5;28.42;29.9;7.25;5.21;12.83
UBS 02 TAGUATINGA;0001660500;ESF 02 VERMELHA - UBS 02 TAG;25.26;26.67;30.0;5.58;12.49;18.76
UBS 7 CEILANDIA;0001665022;EQUIPE 4 - ROXA;32.84;33.49;31.09;1.98;-7.17;-5.33
UBS 5 PLANALTINA;0000469971;ESF 0356/20 - AGUIA - PL;31.16;26.4;28.57;-15.28;8.22;-8.31
UBS 9 CEILANDIA;0001664751;EQUIPE 1;28.33;26.15;32.38;-7.7;23.82;14.3
UBS 4 PLANALTINA;0000469890;ESF 0368/32 - VERMELHA;30.53;28.8;23.33;-5.67;-18.99;-23.58
UBS 20 PLANALTINA;0000469653;ESF 0377/41 - ALFA;25.0;22.14;25.81;-11.44;16.58;3.24
UBS 1 SANTA MARIA;0001677829;0544/27;24.21;21.05;17.24;-13.05;-18.1;-28.79
UBS 05 SAMAMBAIA;0001717553;ESF 04 AMARELA - UBS 05 SAM;32.86;26.27;24.75;-20.05;-5.79;-24.68
UBS 01 GUARA;0001670530;ESF 02 - UBS 01 GUARA;26.96;25.71;27.89;-4.64;8.48;3.45
UBS 1 ITAPOA;0000469513;ESF EQ 06 - AZUL;37.42;38.4;31.2;2.62;-18.75;-16.62
UBS 05 SAMAMBAIA;0001621351;ESF 54 VERDE - UBS 05 SAM;28.0;27.17;29.62;-2.96;9.02;5.79
UBS 9 CEILANDIA;0001664859;EQUIPE 5;51.69;46.55;47.56;-9.94;2.17;-7.99
UBS 1 PLANALTINA;0001621297;ESF 0380/29 - CALANGO;19.0;22.07;25.16;16.16;14.0;32.42
UBS 2 PLANALTINA;0000469580;ESF 0347/12 - ORQUIDEA;50.0;51.11;37.5;2.22;-26.63;-25.0
UBS 13 BOA ESPERANCA CEILANDIA;0000468835;EQUIPE 1;35.68;28.89;32.92;-19.03;13.95;-7.74
UBS 3 GAMA;0000468959;0237/16;33.33;33.33;29.27;0.0;-12.18;-12.18
UBS 02 RIACHO FUNDO I;0000470376;ESF 02 - UBS 2 RIACHO FUNDO I;34.57;35.08;36.14;1.48;3.02;4.54
UBS 04 RECANTO DAS EMAS;0001468618;ESF 14 LILAS - UBS 04 REC;31.93;30.74;32.08;-3.73;4.36;0.47
UBS 1 LAGO SUL;0002422425;EQUIPE 1 LAGO SUL;15.38;18.89;20.0;22.82;5.88;30.04
UBS 7 JARDIM RORIZ PLANALTINA;0000469645;ESF 0374/38 - BORBOLETA AZUL;36.52;30.0;30.64;-17.85;2.13;-16.1
UBS 01 GUARA;0002063484;ESF 04 - UBS 01 GUARA;32.94;25.45;25.16;-22.74;-1.14;-23.62
UBS 11 RECANTO DAS EMAS;0001714775;ESF 29 LILAS - UBS 11 REC;26.67;5.0;30.0;-81.25;500.0;12.49
UBS 2 CRUZEIRO;0001670239;EQUIPE LIRIO;35.79;30.0;26.0;-16.18;-13.33;-27.35
UBS 1 ASA SUL;0001664212;EQUIPE ROSA;33.75;26.67;28.0;-20.98;4.99;-17.04
UBS 06 TAGUATINGA;0001641913;ESF 03 AZUL - UBS 06 TAG;20.0;5.0;25.0;-75.0;400.0;25.0
UBS 3 SANTA MARIA;0000471097;0520/03;41.22;34.58;36.15;-16.11;4.54;-12.3
UBS 7 BURITIZINHO SOBRADINHO II;0001671294;ESF 0620/01 - ROXA;34.0;25.45;22.4;-25.15;-11.98;-34.12
UBS 20 PLANALTINA;0002322293;ESF 2010/53 - BETA;17.78;22.22;24.39;24.97;9.77;37.18
UBS 07 TAGUATINGA;0001843648;ESF 05 AMARELA - UBS 07 TAG;29.73;28.11;24.74;-5.45;-11.99;-16.78
UBS 3 PARANOA PARQUE;0001669060;ESF EQ 21 - IPE;36.33;31.02;29.62;-14.62;-4.51;-18.47
UBS 1 SAO SEBASTIAO;0000471178;ESF EQ 18 - MARROM;42.33;37.33;31.2;-11.81;-16.42;-26.29
UBS 01 SAMAMBAIA;0001668137;ESF 13 LILAS - UBS 01 SAM;29.33;20.8;23.57;-29.08;13.32;-19.64
UBS 17 CEILANDIA;0000468622;EQUIPE 1 - LILAS;35.0;31.28;27.37;-10.63;-12.5;-21.8
UBS 1 VARJAO;0001670301;EQUIPE HARMONIA;33.33;24.29;26.86;-27.12;10.58;-19.41
UBS 1 SAO SEBASTIAO;0001669125;EQUIPE 07 - LILAS;25.0;27.27;27.69;9.08;1.54;10.76
UBS 01 VICENTE PIRES;0001668056;ESF 02 VERDE - UBS 01 VP;36.67;25.71;26.98;-29.89;4.94;-26.42
UBS 04 SAMAMBAIA;0000470708;ESF 12 AMARELA - UBS 04 SAM;44.0;24.62;23.7;-44.05;-3.74;-46.14
UBS 1 GAMA;0000468908;0235/14;57.14;48.0;31.11;-16.0;-35.19;-45.55
UBS 1 ASA NORTE;0001670093;EQUIPE TERRA;12.59;14.29;22.22;13.5;55.49;76.49
UBS 01 PARK WAY;0000469343;ESF 01 - UBS 01 PARK WAY;32.12;29.14;26.25;-9.28;-9.92;-18.28
UBS 01 RIACHO FUNDO I;0001658778;ESF 02 - UBS 01 RIACHO FUNDO I;35.0;19.05;19.02;-45.57;-0.16;-45.66
UBS 5 CHAPADINHA BRAZLANDIA;0000468452;EQUIPE 3;35.0;25.33;25.88;-27.63;2.17;-26.06
UBS 6 CEILANDIA;0001466259;EQUIPE 5 - MARGARIDA;35.79;30.0;32.73;-16.18;9.1;-8.55
UBS 05 TAGUATINGA;0000470090;ESF 07 LARANJA - UBS 05 TAG;40.77;36.55;37.22;-10.35;1.83;-8.71
UBS 1 SOBRADINHO;0001623656;ESF 0382/14 - SABIA;42.5;30.0;26.15;-29.41;-12.83;-38.47
UBS 6 GAMA;0000469041;0246/25;27.06;24.21;24.29;-10.53;0.33;-10.24
UBS 2 GAMA;0000468916;0242/21;37.86;35.35;36.1;-6.63;2.12;-4.65
UBS 01 RIACHO FUNDO I;0001641824;ESF 01- UBS 01 RIACHO FUNDO I;24.0;22.31;23.0;-7.04;3.09;-4.17
UBS 03 RECANTO DAS EMAS;0001477617;ESF 20 VERDE - UBS 03 REC;53.33;53.33;30.0;0.0;-43.75;-43.75
UBS 1 LAGO NORTE;0001670271;EQUIPE ESMERALDA;31.46;31.16;34.25;-0.95;9.92;8.87
UBS 4 CEILANDIA;0002515504;EQUIPE 3 - AZUL;0.0;36.52;33.81;100.0;-7.42;100.0
UBS 3 CEILANDIA;0001664743;EQUIPE 2 - AZUL;27.5;24.86;22.7;-9.6;-8.69;-17.45
UBS 06 TAGUATINGA;0000471739;ESF 08 LARANJA - UBS 06 TAG;17.14;11.11;14.29;-35.18;28.62;-16.63
UBS 02 NUCLEO BANDEIRANTE;0001670441;ESF 02 - UBS 02 NB;37.87;31.35;33.66;-17.22;7.37;-11.12
UBS 02 RECANTO DAS EMAS;0001631233;ESF 26 MARROM - UBS 02 REC;20.0;20.0;17.09;0.0;-14.55;-14.55
UBS 17 CEILANDIA;0000468738;EQUIPE 2 - ROSA;33.75;32.8;29.73;-2.81;-9.36;-11.91
UBS 2 SANTA MARIA;0001668625;0543/26;23.2;29.14;30.77;25.6;5.59;32.63
UBS 8 VALE DO AMANHECER PLANALTINA;0000469831;ESF 0351/15 - ESTRELA;23.7;21.71;23.81;-8.4;9.67;0.46
UBS 04 RECANTO DAS EMAS;0000470058;ESF 06 ROSA - UBS 04 REC;34.38;30.27;35.43;-11.95;17.05;3.05
UBS 10 SANTA MARIA;0000469122;0203/01;44.29;34.55;34.87;-21.99;0.93;-21.27
UBS 12 SAMAMBAIA;0000470554;ESF 42 ROSA - UBS 12 SAM;24.68;24.29;28.1;-1.58;15.69;13.86
UBS 2 SANTA MARIA;0001619098;0531/14;33.48;28.28;21.18;-15.53;-25.11;-36.74
UBS 14 CONDOMINIO PRIVE CEILANDIA;0000468630;EQUIPE 2;38.46;40.74;41.22;5.93;1.18;7.18
UBS 04 GUARA;0001575945;ESF 04 - UBS 04 GUARA;31.53;21.67;16.46;-31.27;-24.04;-47.8
UBS 1 ITAPOA;0001642022;ESF EQ 13 - VERMELHA;36.76;31.35;35.91;-14.72;14.55;-2.31
UBS 01 CANDANGOLANDIA;0001670557;ESF 02 - UBS 01 CANDANGOLANDIA;20.0;12.0;24.21;-40.0;101.75;21.05
UBS 07 TAGUATINGA;0001843702;ESF 06 LARANJA - UBS 07 TAG;31.51;26.86;25.63;-14.76;-4.58;-18.66
UBS 4 VEREDAS II BRAZLANDIA;0000468479;EQUIPE 2;28.0;27.88;27.74;-0.43;-0.5;-0.93
