RELATÓRIO DE EVOLUÇÃO - Gestão e Puorpério
Equipes: eAP, eSF
Competências: ABR/25, AGO/25, DEZ/25

==================================================
RESUMO DAS VARIAÇÕES
==================================================
ABR_25: Média de pontuação = 34.34
AGO_25: Média de pontuação = 34.72
DEZ_25: Média de pontuação = 35.04

% de crescimento entre 2025-04 e 2025-08: 3.37%
% de crescimento entre 2025-08 e 2025-12: 4.00%

Crescimento total médio: 5.29%

==================================================
TOP 5 - MAIOR CRESCIMENTO
==================================================
  ESF 0622/12 - MARROM (INE: 0001671367): 223.30%
  ESF 45 VERDE - UBS 06 SAM (INE: 0002157284): 160.81%
  ESF 10 PRETA - UBS 01 VP (INE: 0002347245): 136.58%
  EQUIPE LIRIO (INE: 0001670239): 117.29%
  ESF 28 BRANCA - UBS 11 REC (INE: 0001659804): 108.58%

==================================================
TOP 5 - MENOR CRESCIMENTO
==================================================
  ESF 0339/06 - TABATINGA (INE: 0000469602): -56.52%
  ESF 22 AMARELA - UBS 12 SAM (INE: 0000470597): -52.98%
  EQUIPE VERDE (INE: 0001796860): -47.85%
  ESF 0347/12 - ORQUIDEA (INE: 0000469580): -46.63%
  ESF 03 - UBS 02 GUARA (INE: 0001670476): -46.48%


==================================================
DADOS COMPLETOS
==================================================

ESTABELECIMENTO;INE;NOME DA EQUIPE;PONT_ABR_25;PONT_AGO_25;PONT_DEZ_25;VAR_1_2_%;VAR_2_3_%;CRESCIMENTO_TOTAL_%
UBS 10 CEILANDIA;0000468606;EQUIPE 2 - AZUL;37.32;42.9;40.09;14.95;-6.55;7.42
UBS 9 CEILANDIA;0001664298;EQUIPE 2;42.19;38.03;36.22;-9.86;-4.76;-14.15
UBS 03 TAGUATINGA;0001660535;ESF 03 ROXA - UBS 03 TAG;29.45;36.29;36.18;23.23;-0.3;22.85
UBS 2 BRAZLANDIA;0000468495;EQUIPE 2 - ROSA;40.03;38.97;35.26;-2.65;-9.52;-11.92
UBS 3 GAMA;0000468940;0209/07;41.93;43.36;42.92;3.41;-1.01;2.36
UBS 12 CEILANDIA;0000468827;EQUIPE 2 - VERMELHA;38.8;33.85;33.6;-12.76;-0.74;-13.4
UBS 11 CEILANDIA;0001665081;EQUIPE 2 - LILAS;33.86;33.26;33.86;-1.77;1.8;0.0
UBS 5 CEILANDIA;0002018802;EQUIPE 6 - ROSA;37.33;39.0;40.31;4.47;3.36;7.98
UBS 2 T R E SAO SEBASTIAO;0000471380;ESF EQ 15 - SETOR TRADICIONAL;31.38;34.73;31.34;10.68;-9.76;-0.13
UBS 1 SAO SEBASTIAO;0000471151;ESF EQ 19 - PRATA;26.18;38.67;27.22;47.71;-29.61;3.97
UBS 03 GUARA;0000469238;ESF 03 - UBS 03 GUARA;48.15;40.41;33.83;-16.07;-16.28;-29.74
UBS 01 RIACHO FUNDO II;0000470457;ESF 03 - UBS 1 RIACHO FUNDO II;44.19;35.45;45.52;-19.78;28.41;3.01
UBS 2 SOBRADINHO II;0001616412;ESF 0617/02 - ERVA-DOCE;23.08;22.64;27.94;-1.91;23.41;21.06
UBS 1 SOBRADINHO II;0001671308;ESF 0621/11 - LARANJA - SOB;33.92;36.2;41.05;6.72;13.4;21.02
UBS 03 RECANTO DAS EMAS;0000470201;ESF 18 AMARELA - UBS 03 REC;38.9;37.0;34.71;-4.88;-6.19;-10.77
UBS 2 CEILANDIA;0001664921;EQUIPE 1 - LILAS;45.14;32.25;32.33;-28.56;0.25;-28.38
UBS 1 ITAPOA;0000469491;ESF EQ 08 - LARANJA;26.91;30.65;35.67;13.9;16.38;32.55
UBS 01 TAGUATINGA;0000471690;ESF 01 VERMELHA - UBS 01 TAG;36.28;36.59;40.15;0.85;9.73;10.67
UBS 17 CEILANDIA;0000468746;EQUIPE 4 - AZUL;42.0;39.6;44.69;-5.71;12.85;6.4
UBS 9 SANTA MARIA;0001668587;0539/22;32.1;35.77;38.97;11.43;8.95;21.4
UBS 2 BRAZLANDIA;0000468487;EQUIPE 3 - VERDE;37.26;40.22;39.7;7.94;-1.29;6.55
UBS 08 SAMAMBAIA;0001593145;ESF 50 AZUL- UBS 08 SAM;23.89;28.46;29.0;19.13;1.9;21.39
UBS 05 TAGUATINGA;0001660543;ESF 02 ROSA - UBS 05 TAG;38.55;40.14;40.35;4.12;0.52;4.67
UBS 01 SAMAMBAIA;0000470619;ESF 20 VERDE - UBS 01 SAM;34.71;29.23;34.06;-15.79;16.52;-1.87
UBS 03 SAMAMBAIA;0000470643;ESF 11 AZUL - UBS 03 SAM;46.23;38.96;36.46;-15.73;-6.42;-21.13
UBS 7 GAMA;0000469076;0241/20;23.22;35.33;25.78;52.15;-27.03;11.02
UBS 4 SETOR DE MANSOES SOBRADINHO II;0000471631;ESF 0615/05 - MINI-CHACARAS;41.85;53.04;44.74;26.74;-15.65;6.91
UBS 05 SAMAMBAIA;0001487485;ESF 05 ROSA - UBS 05 SAM;30.73;31.96;32.83;4.0;2.72;6.83
UBS 3 PARANOA PARQUE;0001669036;ESF EQ 20 - JACARANDA;37.7;42.26;35.85;12.1;-15.17;-4.91
UBS 17 CEILANDIA;0002515466;EQUIPE 5 - AMARELA;0.0;42.35;40.0;100.0;-5.55;100.0
UBS 1 GAMA;0000468886;0248/27;28.64;21.25;36.75;-25.8;72.94;28.32
UBS 1 LAGO NORTE;0002272458;EQUIPE CRISTAL;29.21;36.85;44.27;26.16;20.14;51.56
UBS 6 GAMA;0000469033;0211/09;49.96;50.1;37.96;0.28;-24.23;-24.02
UBS 17 JARDIM MORUMBI PLANALTINA;0002403358;ESF 2012/54 - AGUIA-REAL;41.89;56.13;39.13;33.99;-30.29;-6.59
UBS 11 RESIDENCIAL DO BOSQUE 2 SAO SEBASTIAO;0000471321;ESF EQ 25 - BOSQUE 2;32.09;29.34;31.27;-8.57;6.58;-2.56
UBS 1 SANTA MARIA;0000471070;0529/12;36.44;36.29;36.44;-0.41;0.41;0.0
UBS 02 ESTRUTURAL;0000469300;ESF 06 - UBS 02 ESTRUTURAL;40.96;39.21;39.11;-4.27;-0.26;-4.52
UBS 12 SAMAMBAIA;0000470481;ESF 43 VERMELHA - UBS 12 SAM;35.67;35.5;32.63;-0.48;-8.08;-8.52
UBS 01 AGUAS CLARAS;0001549146;ESF 03 AZUL - UBS 01 AC;34.75;33.18;39.64;-4.52;19.47;14.07
UBS 1 BRAZLANDIA;0001665227;EQUIPE 4 - VERMELHA;40.36;46.76;34.13;15.86;-27.01;-15.44
UBS 10 GAMA ZONA RURAL PONTE ALTA;0002001810;1218/55;43.75;37.0;29.6;-15.43;-20.0;-32.34
UBS 06 TAGUATINGA;0001675672;ESF 07 AMARELA - UBS 06 TAG;35.9;32.94;30.88;-8.25;-6.25;-13.98
UBS 4 ROTA DO CAVALO SOBRADINHO;0000471585;ESF 0604/09 - ROTA DO CAVALO;40.13;41.96;39.05;4.56;-6.94;-2.69
UBS 05 RIACHO FUNDO II;0000470406;ESF 09 - UBS 5 RIACHO FUNDO II;35.89;37.2;32.21;3.65;-13.41;-10.25
UBS 05 TAGUATINGA;0001709763;ESF 06 ROXA - UBS 05 TAG;36.0;29.15;26.49;-19.03;-9.13;-26.42
UBS 03 TAGUATINGA;0001668900;ESF 05 ROSA - UBS 03 TAG;31.0;36.8;44.05;18.71;19.7;42.1
UBS 3 ASA NORTE VILA PLANALTO;0002154129;EQUIPE IPE VERDE;24.5;28.88;30.33;17.88;5.02;23.8
UBS 05 RECANTO DAS EMAS;0000470147;ESF 08 VERDE - UBS 05 REC;34.4;14.0;26.17;-59.3;86.93;-23.92
UBS 04 GUARA;0001641808;ESF 05 - UBS 04 GUARA;41.3;46.6;38.24;12.83;-17.94;-7.41
UBS 4 CEILANDIA;0001665200;EQUIPE 2 - AMARELA;40.29;30.95;30.48;-23.18;-1.52;-24.35
UBS 1 BRAZLANDIA;0001614606;EQUIPE 2 - VERDE;39.11;37.7;30.91;-3.61;-18.01;-20.97
UBS 07 TAGUATINGA;0001843591;ESF 04 ROSA - UBS 07 TAG;34.78;46.35;37.65;33.27;-18.77;8.25
UBS 02 ESTRUTURAL;0000469319;ESF 07 - UBS 02 ESTRUTURAL;33.38;27.93;33.08;-16.33;18.44;-0.9
UBS 7 CAFE SEM TROCO PARANOA;0000469548;ESF EQ 06 - CAFE SEM TROCO;36.93;38.58;41.17;4.47;6.71;11.48
UBS 2 CEILANDIA;0001664891;EQUIPE 2 - VERDE;28.55;25.77;27.71;-9.74;7.53;-2.94
UBS 5 SANTA MARIA;0000471119;0525/08;38.32;44.22;34.76;15.4;-21.39;-9.29
UBS 1 CEILANDIA;0001488635;EQUIPE 1;43.23;39.81;37.43;-7.91;-5.98;-13.42
UBS 1 JARDINS MANGUEIRAL;0002184478;ESF DIAMANTE;27.73;27.67;32.59;-0.22;17.78;17.53
UBS 5 CEILANDIA;0001664980;EQUIPE 4 - AMARELA;45.68;41.6;42.17;-8.93;1.37;-7.68
UBS 1 BRAZLANDIA;0002235196;EQUIPE 3 - AMARELA;30.81;43.77;36.3;42.06;-17.07;17.82
UBS 01 CANDANGOLANDIA;0002063425;ESF 05 - UBS 01 CANDANGOLANDIA;43.86;40.57;40.87;-7.5;0.74;-6.82
UBS 3 CEILANDIA;0001496743;EQUIPE 3 - LARANJA;38.11;40.95;44.61;7.45;8.94;17.06
UBS 1 SOBRADINHO;0000471488;ESF 0597/06 - AGUIA;31.3;22.78;37.62;-27.22;65.14;20.19
UBS 1 SANTA MARIA;0001668560;0537/20;42.2;27.86;39.09;-33.98;40.31;-7.37
UBS 04 RECANTO DAS EMAS;0000470074;ESF 17 AZUL - UBS 04 REC;33.22;24.88;22.63;-25.11;-9.04;-31.88
UBS 11 PONTE ALTA NORTE GAMA;0000469173;0204/02;35.32;27.55;24.84;-22.0;-9.84;-29.67
UBS 1 CRUZEIRO;0001670174;EQUIPE ARATICUM;23.17;41.67;32.33;79.84;-22.41;39.53
UBS 01 NUCLEO BANDEIRANTE;0002063506;ESF 01 - UBS 01 NUCLEO BAND.;27.45;32.65;42.5;18.94;30.17;54.83
UBS 5 PLANALTINA;0000470023;ESF 0357/21 - BEM-TE-VI - PL;38.6;41.37;34.29;7.18;-17.11;-11.17
UBS 01 AGUAS CLARAS;0001621319;ESF 04 VERDE - UBS 01 AC;38.31;33.72;29.22;-11.98;-13.35;-23.73
UBS 2 SOBRADINHO II;0001642235;ESF 0385/09 - VIOLETA;36.31;34.19;41.5;-5.84;21.38;14.29
UBS 3 NOVA COLINA SOBRADINHO;0000469777;ESF 0365/19 - FLAMBOYANT;29.07;36.5;41.04;25.56;12.44;41.18
UBS 02 RIACHO FUNDO II;0000470317;ESF 13 - UBS 2 RIACHO FUNDO II;32.13;34.59;33.65;7.66;-2.72;4.73
UBS 3 NOVA COLINA SOBRADINHO;0001478117;ESF 0603/08 - JACARANDA;41.38;41.16;32.48;-0.53;-21.09;-21.51
UBS 1 ENGENHO VELHO FERCAL;0002498057;ESF 7001/05 - JATOBA;43.0;43.47;36.91;1.09;-15.09;-14.16
UBS 3 SANTA MARIA;0002403471;1237/73;45.17;36.83;37.44;-18.46;1.66;-17.11
UBS 7 GAMA;0000469084;0247/26;32.0;29.56;27.74;-7.63;-6.16;-13.31
UBS 08 TAGUATINGA;0001641921;ESF 01 ROSA - UBS 08 TAG;31.35;34.0;40.16;8.45;18.12;28.1
UBS 01 TAGUATINGA;0001668110;ESF 07 AMARELA - UBS 01 TAG;48.39;40.67;45.88;-15.95;12.81;-5.19
UBS 1 SAO SEBASTIAO;0001669133;EQUIPE 08 - ROSA;29.5;32.63;25.37;10.61;-22.25;-14.0
UBS 02 RIACHO FUNDO I;0002063476;ESF 03 - UBS 02 RIACHO FUNDO I;41.67;36.81;35.95;-11.66;-2.34;-13.73
UBS 03 JARDIM BOTANICO;0001686534;ESF TORORO;27.8;41.38;36.67;48.85;-11.38;31.91
UBS 03 RIACHO FUNDO II;0000470260;ESF 02 - UBS 3 RIACHO FUNDO II;38.14;32.94;36.11;-13.63;9.62;-5.32
UBS 1 GAMA;0000468878;0215/13;37.42;18.55;23.14;-50.43;24.74;-38.16
UBS 7 BURITIZINHO SOBRADINHO II;0001717162;ESF 0630/21 - ROSA SOB;44.53;28.33;27.13;-36.38;-4.24;-39.07
UBS 02 GUARA;0000469211;ESF 02 - UBS 02 GUARA;36.87;36.07;32.17;-2.17;-10.81;-12.75
UBS 06 TAGUATINGA;0001641891;ESF 01 LILAS - UBS 06 TAG;36.39;30.92;25.76;-15.03;-16.69;-29.21
UBS 01 VICENTE PIRES;0002347253;ESF 11 PRATA - UBS 01 VP;0.0;38.33;29.19;100.0;-23.85;100.0
UBS 1 SAO SEBASTIAO;0001669141;EQUIPE 09 - VERDE;26.27;27.1;34.65;3.16;27.86;31.9
UBS 6 GAMA;0000469025;0240/19;23.78;24.31;28.54;2.23;17.4;20.02
UBS 02 RECANTO DAS EMAS;0001668269;ESF 32 LARANJA - UBS 02 REC;30.95;23.33;26.38;-24.62;13.07;-14.77
UBS 01 SAMAMBAIA;0001668153;ESF 17 BRANCA - UBS 01 SAM;31.7;26.65;30.13;-15.93;13.06;-4.95
UBS 5 CEILANDIA;0001664875;EQUIPE 2 - AZUL;33.92;41.54;37.04;22.46;-10.83;9.2
UBS 6 SANTA MARIA;0000471135;0526/09;30.04;37.03;41.79;23.27;12.85;39.11
UBS 8 CEILANDIA;0001665049;EQUIPE 6 - ROSA;32.26;30.18;37.29;-6.45;23.56;15.59
UBS 2 SOBRADINHO II;0000471666;ESF 0612/14 - SERRA AZUL;41.57;44.53;49.32;7.12;10.76;18.64
UBS 05 RECANTO DAS EMAS;0000470171;ESF 04 ROSA- UBS 05 REC;29.67;22.78;19.58;-23.22;-14.05;-34.01
UBS 7 SANTA MARIA;0000471100;0518/01;37.25;35.42;41.17;-4.91;16.23;10.52
UBS 9 SANTA MARIA;0000471070;0529/12;36.44;36.29;36.44;-0.41;0.41;0.0
UBS 02 TAGUATINGA;0001641859;ESF 06 AMARELA - UBS 02 TAG;38.34;37.29;29.83;-2.74;-20.01;-22.2
UBS 1 PLANALTINA;0000469661;ESF 0379/43 - SUCUARANA;31.26;30.94;36.65;-1.02;18.46;17.24
UBS 1 SAO SEBASTIAO;0001669117;EQUIPE 06 AMARELA;24.2;33.35;25.92;37.81;-22.28;7.11
UBS 3 PARANOA PARQUE;0001669028;ESF EQ 19 - JATOBA;39.65;44.44;36.84;12.08;-17.1;-7.09
UBS 8 CAVAS DE BAIXO SAO SEBASTIAO;0001603426;ESF EQ 03 - CAVAS DE BAIXO;23.59;25.42;27.45;7.76;7.99;16.36
UBS 3 GAMA;0001716638;0251/39;31.92;36.8;33.65;15.29;-8.56;5.42
UBS 7 BURITIZINHO SOBRADINHO II;0001671375;ESF 0624/15 - VERMELHA - SOB;28.05;28.26;31.59;0.75;11.78;12.62
UBS 04 SAMAMBAIA;0000470813;ESF 02 AZUL - UBS 04 SAM;39.83;39.31;40.24;-1.31;2.37;1.03
UBS 1 ITAPOA;0000469483;ESF EQ 09 - LILAS;35.5;28.7;24.91;-19.15;-13.21;-29.83
UBS 5 SETOR DE MANSOES SOBRADINHO II;0000471526;ESF 0611/13 - AMOR-PERFEITO;39.83;28.75;28.23;-27.82;-1.81;-29.12
UBS 1 SAO SEBASTIAO;0001669095;EQUIPE 04 - LARANJA;31.34;30.36;28.16;-3.13;-7.25;-10.15
UBS 4 PLANALTINA;0002259206;ESF 2005/50 - CINZA - PL;23.07;23.21;25.83;0.61;11.29;11.96
UBS 08 TAGUATINGA;0000471755;ESF 08 LARANJA - UBS 08 TAG;39.92;42.38;44.57;6.16;5.17;11.65
UBS 03 GUARA;0001670514;ESF 02 - UBS 03 GUARA;40.91;43.32;35.34;5.89;-18.42;-13.62
UBS 05 RIACHO FUNDO II;0001672975;ESF 16 -UBS 05 RIACHO FUNDO II;28.6;32.36;31.52;13.15;-2.6;10.21
UBS 16 CEILANDIA;0001480367;EQUIPE 3 - VERMELHA;37.96;41.14;42.57;8.38;3.48;12.14
UBS 02 TAGUATINGA;0001660500;ESF 02 VERMELHA - UBS 02 TAG;34.58;34.0;26.54;-1.68;-21.94;-23.25
UBS 7 CEILANDIA;0001665022;EQUIPE 4 - ROXA;35.03;33.74;33.95;-3.68;0.62;-3.08
UBS 5 PLANALTINA;0000469971;ESF 0356/20 - AGUIA - PL;28.44;32.04;24.65;12.66;-23.06;-13.33
UBS 9 CEILANDIA;0001664751;EQUIPE 1;35.91;38.68;40.71;7.71;5.25;13.37
UBS 4 PLANALTINA;0000469890;ESF 0368/32 - VERMELHA;32.11;41.55;33.0;29.4;-20.58;2.77
UBS 20 PLANALTINA;0000469653;ESF 0377/41 - ALFA;40.5;40.75;24.94;0.62;-38.8;-38.42
UBS 1 SANTA MARIA;0001677829;0544/27;35.85;36.54;34.47;1.92;-5.67;-3.85
UBS 05 SAMAMBAIA;0001717553;ESF 04 AMARELA - UBS 05 SAM;39.68;32.1;31.31;-19.1;-2.46;-21.09
UBS 01 GUARA;0001670530;ESF 02 - UBS 01 GUARA;37.84;51.71;29.23;36.65;-43.47;-22.75
UBS 1 ITAPOA;0000469513;ESF EQ 06 - AZUL;40.9;30.32;33.15;-25.87;9.33;-18.95
UBS 05 SAMAMBAIA;0001621351;ESF 54 VERDE - UBS 05 SAM;39.58;33.0;35.95;-16.62;8.94;-9.17
UBS 9 CEILANDIA;0001664859;EQUIPE 5;46.7;44.12;43.04;-5.52;-2.45;-7.84
UBS 1 PLANALTINA;0001621297;ESF 0380/29 - CALANGO;39.5;28.04;37.46;-29.01;33.59;-5.16
UBS 2 PLANALTINA;0000469580;ESF 0347/12 - ORQUIDEA;67.0;35.71;35.76;-46.7;0.14;-46.63
UBS 13 BOA ESPERANCA CEILANDIA;0000468835;EQUIPE 1;41.73;33.2;47.07;-20.44;41.78;12.8
UBS 3 GAMA;0000468959;0237/16;30.08;33.82;41.04;12.43;21.35;36.44
UBS 02 RIACHO FUNDO I;0000470376;ESF 02 - UBS 2 RIACHO FUNDO I;42.34;38.0;42.63;-10.25;12.18;0.68
UBS 04 RECANTO DAS EMAS;0001468618;ESF 14 LILAS - UBS 04 REC;25.73;27.67;27.36;7.54;-1.12;6.34
UBS 1 LAGO SUL;0002422425;EQUIPE 1 LAGO SUL;28.7;35.57;36.75;23.94;3.32;28.05
UBS 7 JARDIM RORIZ PLANALTINA;0000469645;ESF 0374/38 - BORBOLETA AZUL;31.45;36.53;46.17;16.15;26.39;46.8
UBS 01 GUARA;0002063484;ESF 04 - UBS 01 GUARA;42.22;43.67;42.73;3.43;-2.15;1.21
UBS 11 RECANTO DAS EMAS;0001714775;ESF 29 LILAS - UBS 11 REC;37.0;32.5;38.33;-12.16;17.94;3.59
UBS 2 CRUZEIRO;0001670239;EQUIPE LIRIO;21.4;33.8;46.5;57.94;37.57;117.29
UBS 1 ASA SUL;0001664212;EQUIPE ROSA;38.65;35.73;37.7;-7.55;5.51;-2.46
UBS 06 TAGUATINGA;0001641913;ESF 03 AZUL - UBS 06 TAG;20.4;26.56;20.13;30.2;-24.21;-1.32
UBS 3 SANTA MARIA;0000471097;0520/03;35.23;50.05;33.0;42.07;-34.07;-6.33
UBS 7 BURITIZINHO SOBRADINHO II;0001671294;ESF 0620/01 - ROXA;34.0;35.13;42.64;3.32;21.38;25.41
UBS 20 PLANALTINA;0002322293;ESF 2010/53 - BETA;42.71;39.63;37.21;-7.21;-6.11;-12.88
UBS 07 TAGUATINGA;0001843648;ESF 05 AMARELA - UBS 07 TAG;50.29;31.67;32.85;-37.03;3.73;-34.68
UBS 3 PARANOA PARQUE;0001669060;ESF EQ 21 - IPE;37.53;36.0;31.36;-4.08;-12.89;-16.44
UBS 1 SAO SEBASTIAO;0000471178;ESF EQ 18 - MARROM;28.79;33.24;31.86;15.46;-4.15;10.66
UBS 01 SAMAMBAIA;0001668137;ESF 13 LILAS - UBS 01 SAM;32.84;31.59;40.55;-3.81;28.36;23.48
UBS 17 CEILANDIA;0000468622;EQUIPE 1 - LILAS;49.45;35.89;31.8;-27.42;-11.4;-35.69
UBS 1 VARJAO;0001670301;EQUIPE HARMONIA;39.78;27.75;34.04;-30.24;22.67;-14.43
UBS 1 SAO SEBASTIAO;0001669125;EQUIPE 07 - LILAS;32.27;30.83;27.73;-4.46;-10.06;-14.07
UBS 01 VICENTE PIRES;0001668056;ESF 02 VERDE - UBS 01 VP;34.25;33.52;29.65;-2.13;-11.55;-13.43
UBS 04 SAMAMBAIA;0000470708;ESF 12 AMARELA - UBS 04 SAM;49.4;44.63;34.33;-9.66;-23.08;-30.51
UBS 1 GAMA;0000468908;0235/14;31.71;27.86;38.29;-12.14;37.44;20.75
UBS 1 ASA NORTE;0001670093;EQUIPE TERRA;38.23;29.45;20.94;-22.97;-28.9;-45.23
UBS 01 PARK WAY;0000469343;ESF 01 - UBS 01 PARK WAY;36.78;33.07;29.64;-10.09;-10.37;-19.41
UBS 01 RIACHO FUNDO I;0001658778;ESF 02 - UBS 01 RIACHO FUNDO I;34.82;32.29;35.47;-7.27;9.85;1.87
UBS 5 CHAPADINHA BRAZLANDIA;0000468452;EQUIPE 3;42.05;46.78;42.92;11.25;-8.25;2.07
UBS 6 CEILANDIA;0001466259;EQUIPE 5 - MARGARIDA;31.08;41.33;41.16;32.98;-0.41;32.43
UBS 05 TAGUATINGA;0000470090;ESF 07 LARANJA - UBS 05 TAG;21.68;27.08;30.64;24.91;13.15;41.33
UBS 1 SOBRADINHO;0001623656;ESF 0382/14 - SABIA;27.75;35.0;31.4;26.13;-10.29;13.15
UBS 6 GAMA;0000469041;0246/25;31.36;45.04;32.84;43.62;-27.09;4.72
UBS 2 GAMA;0000468916;0242/21;42.87;36.4;39.93;-15.09;9.7;-6.86
UBS 01 RIACHO FUNDO I;0001641824;ESF 01- UBS 01 RIACHO FUNDO I;33.24;38.21;42.26;14.95;10.6;27.14
UBS 03 RECANTO DAS EMAS;0001477617;ESF 20 VERDE - UBS 03 REC;21.25;33.5;32.36;57.65;-3.4;52.28
UBS 1 LAGO NORTE;0001670271;EQUIPE ESMERALDA;44.02;37.39;37.18;-15.06;-0.56;-15.54
UBS 4 CEILANDIA;0002515504;EQUIPE 3 - AZUL;0.0;43.42;36.31;100.0;-16.37;100.0
UBS 3 CEILANDIA;0001664743;EQUIPE 2 - AZUL;31.7;36.67;33.0;15.68;-10.01;4.1
UBS 06 TAGUATINGA;0000471739;ESF 08 LARANJA - UBS 06 TAG;25.28;21.38;22.97;-15.43;7.44;-9.14
UBS 02 NUCLEO BANDEIRANTE;0001670441;ESF 02 - UBS 02 NB;32.28;31.25;29.0;-3.19;-7.2;-10.16
UBS 02 RECANTO DAS EMAS;0001631233;ESF 26 MARROM - UBS 02 REC;29.41;33.18;34.22;12.82;3.13;16.35
UBS 17 CEILANDIA;0000468738;EQUIPE 2 - ROSA;54.37;43.67;43.91;-19.68;0.55;-19.24
UBS 2 SANTA MARIA;0001668625;0543/26;53.0;51.2;36.15;-3.4;-29.39;-31.79
UBS 8 VALE DO AMANHECER PLANALTINA;0000469831;ESF 0351/15 - ESTRELA;45.08;33.29;45.21;-26.15;35.81;0.29
UBS 04 RECANTO DAS EMAS;0000470058;ESF 06 ROSA - UBS 04 REC;27.69;26.1;29.14;-5.74;11.65;5.24
UBS 10 SANTA MARIA;0000469122;0203/01;36.14;33.47;40.2;-7.39;20.11;11.23
UBS 12 SAMAMBAIA;0000470554;ESF 42 ROSA - UBS 12 SAM;32.63;35.29;30.29;8.15;-14.17;-7.17
UBS 2 SANTA MARIA;0001619098;0531/14;34.31;37.0;38.0;7.84;2.7;10.75
UBS 14 CONDOMINIO PRIVE CEILANDIA;0000468630;EQUIPE 2;38.29;45.86;37.08;19.77;-19.15;-3.16
UBS 04 GUARA;0001575945;ESF 04 - UBS 04 GUARA;38.39;38.23;31.61;-0.42;-17.32;-17.66
UBS 1 ITAPOA;0001642022;ESF EQ 13 - VERMELHA;28.9;34.74;28.62;20.21;-17.62;-0.97
UBS 01 CANDANGOLANDIA;0001670557;ESF 02 - UBS 01 CANDANGOLANDIA;0.0;39.5;30.67;100.0;-22.35;100.0
UBS 07 TAGUATINGA;0001843702;ESF 06 LARANJA - UBS 07 TAG;36.48;33.45;37.38;-8.31;11.75;2.47
UBS 4 VEREDAS II BRAZLANDIA;0000468479;EQUIPE 2;31.33;33.0;34.83;5.33;5.55;11.17
UBS 02 AGUAS CLARAS;0000471763;ESF 01 BRANCA - UBS 02 AC;23.28;23.23;23.24;-0.21;0.04;-0.17
UBS 11 SAMAMBAIA;0001515373;ESF 48 VERMELHA - UBS 11 SAM;40.65;40.64;39.67;-0.02;-2.39;-2.41
UBS 11 RECANTO DAS EMAS;0001659804;ESF 28 BRANCA - UBS 11 REC;15.5;18.67;32.33;20.45;73.17;108.58
UBS 01 ESTRUTURAL;0001641832;ESF 11- UBS 01 ESTRUTURAL;37.29;28.21;30.1;-24.35;6.7;-19.28
UBS 1 PARANOA;0001641980;ESF EQ 10 - AZUL;29.75;18.36;26.36;-38.29;43.57;-11.39
UBS 1 SANTA MARIA;0001668587;0539/22;32.1;35.77;38.97;11.43;8.95;21.4
UBS 1 ITAPOA;0000469521;ESF EQ 10 - CINZA;36.5;31.92;28.68;-12.55;-10.15;-21.42
UBS 3 NOVA COLINA SOBRADINHO;0000471577;ESF 0596/05 - SUCUPIRA;42.17;38.62;33.89;-8.42;-12.25;-19.63
UBS 01 TAGUATINGA;0001656740;ESF 03 AZUL - UBS 01 TAG;35.41;37.08;29.0;4.72;-21.79;-18.1
UBS 15 RIO PRETO PLANALTINA;0000469718;ESF 0340/07 - RIO PRETO;25.33;22.3;45.8;-11.96;105.38;80.81
UBS 10 SAMAMBAIA;0002239965;ESF 09 ROXA - UBS 10 SAM;29.04;34.16;33.33;17.63;-2.43;14.77
UBS 1 LAGO NORTE;0001670263;EQUIPE TOPAZIO;35.5;34.67;30.0;-2.34;-13.47;-15.49
UBS 2 SANTA MARIA;0002414945;1240/76;27.9;36.48;33.96;30.75;-6.91;21.72
UBS 01 GUARA;0000469203;ESF 01 - UBS 01 GUARA;36.42;35.27;35.64;-3.16;1.05;-2.14
UBS 3 CEILANDIA;0001664689;EQUIPE 1 - VERDE;36.52;35.03;38.08;-4.08;8.71;4.27
UBS 1 BRAZLANDIA;0000468428;EQUIPE 1 - AZUL;41.8;31.45;43.38;-24.76;37.93;3.78
UBS 12 CEILANDIA;0001665197;EQUIPE 4 - PRETA;35.42;35.86;24.83;1.24;-30.76;-29.9
UBS 02 RECANTO DAS EMAS;0001668242;ESF 30 VERMELHA - UBS 02 REC;35.73;32.53;34.1;-8.96;4.83;-4.56
UBS 4 GAMA;0000469009;0210/08;39.83;38.0;31.75;-4.59;-16.45;-20.29
UBS 12 CEILANDIA;0001665154;EQUIPE 5 - CINZA;29.33;36.57;38.65;24.68;5.69;31.78
UBS 1 SANTA MARIA;0000471089;0527/10;51.4;42.4;40.71;-17.51;-3.99;-20.8
UBS 6 CEILANDIA;0001664786;EQUIPE 3 - GIRASSOL;41.54;47.44;36.09;14.2;-23.92;-13.12
UBS 5 GRANJA DO TORTO;0000468401;EQUIPE CANTINHO DA SAUDE;0.0;10.0;32.8;100.0;228.0;100.0
UBS 7 BURITIZINHO SOBRADINHO II;0001717170;ESF 0631/22 - VERDE SOB;36.55;40.6;26.2;11.08;-35.47;-28.32
UBS 1 SOBRADINHO;0001593455;ESF 0607/07 - JOAO DE BARRO;34.0;34.8;37.28;2.35;7.13;9.65
UBS 7 SANTA MARIA;0002198908;1226/62;48.69;24.2;38.32;-50.3;58.35;-21.3
UBS 9 SANTOS DUMONT PLANALTINA;0002533219;ESF 57 - CEU AZUL;0.0;0.0;36.9;0.0;100.0;100.0
