RELATÓRIO DE EVOLUÇÃO - Hipertensão
Equipes: eAP, eSF
Competências: ABR/25, AGO/25, DEZ/25

==================================================
RESUMO DAS VARIAÇÕES
==================================================
ABR_25: Média de pontuação = 57.53
AGO_25: Média de pontuação = 58.70
DEZ_25: Média de pontuação = 58.75

% de crescimento entre 2025-04 e 2025-08: 2.48%
% de crescimento entre 2025-08 e 2025-12: 0.34%

Crescimento total médio: 2.80%

==================================================
TOP 5 - MAIOR CRESCIMENTO
==================================================
  ESF 57 - CEU AZUL (INE: 0002533219): 100.00%
  EQUIPE 05 - AZUL (INE: 0001669109): 70.87%
  EQUIPE 2 (INE: 0000468479): 70.84%
  EQUIPE 3 LAGO SUL (INE: 0002504723): 55.10%
  ESF 38 ROSA - UBS 08 SAM (INE: 0000471011): 53.72%

==================================================
TOP 5 - MENOR CRESCIMENTO
==================================================
  ESF 0352/16 - CEP SAUDE (INE: 0000469866): -21.44%
  0538/21 (INE: 0001668579): -20.83%
  ESF EQ 11 - VERDE (INE: 0001668951): -19.23%
  ESF 09 ROSA - UBS 01 VP (INE: 0002347229): -19.17%
  ESF 06 AMARELA - UBS 01 VP (INE: 0001805568): -19.10%


==================================================
DADOS COMPLETOS
==================================================

ESTABELECIMENTO;INE;NOME DA EQUIPE;PONT_ABR_25;PONT_AGO_25;PONT_DEZ_25;VAR_1_2_%;VAR_2_3_%;CRESCIMENTO_TOTAL_%
UBS 01 NUCLEO BANDEIRANTE;0000469327;ESF 02 - UBS 01 NB -VILA CAUHY;62.16;63.06;65.44;1.45;3.77;5.28
UBS 01 RIACHO FUNDO II;0000470449;ESF 04 - UBS 1 RIACHO FUNDO II;61.16;63.73;62.14;4.2;-2.49;1.6
UBS 02 SAMAMBAIA;0000470880;ESF 33 LARANJA - UBS 02 SAM;60.1;68.55;65.93;14.06;-3.82;9.7
UBS 01 CANDANGOLANDIA;0002063417;ESF 04 - UBS 01 CANDANGOLANDIA;56.61;64.2;63.68;13.41;-0.81;12.49
UBS 02 TAGUATINGA;0001660470;ESF 03 AZUL - UBS 02 TAG;57.39;62.97;59.62;9.72;-5.32;3.89
UBS 06 SAMAMBAIA;0000470732;ESF 26 VERMELHA - UBS 06 SAM;50.14;54.7;53.18;9.09;-2.78;6.06
UBS 01 RIACHO FUNDO II;0000470473;ESF 07 - UBS 1 RIACHO FUNDO II;54.5;56.96;59.42;4.51;4.32;9.03
UBS 6 GAMA;0001515403;0214/12;58.05;61.38;65.39;5.74;6.53;12.64
UBS 3 ASA NORTE VILA PLANALTO;0001797514;EQUIPE IPE AMARELO;59.41;63.34;62.16;6.62;-1.86;4.63
UBS 03 TAGUATINGA;0001798804;ESF 07 VERMELHA - UBS 03 TAG;65.79;59.5;54.49;-9.56;-8.42;-17.18
UBS 10 CEILANDIA;0000468606;EQUIPE 2 - AZUL;49.29;55.88;55.69;13.37;-0.34;12.98
UBS 9 CEILANDIA;0001664298;EQUIPE 2;55.21;52.09;47.01;-5.65;-9.75;-14.85
UBS 03 TAGUATINGA;0001660535;ESF 03 ROXA - UBS 03 TAG;55.1;56.36;60.74;2.29;7.77;10.24
UBS 2 BRAZLANDIA;0000468495;EQUIPE 2 - ROSA;65.41;65.18;69.04;-0.35;5.92;5.55
UBS 3 GAMA;0000468940;0209/07;70.73;69.22;70.9;-2.13;2.43;0.24
UBS 12 CEILANDIA;0000468827;EQUIPE 2 - VERMELHA;57.71;60.32;61.44;4.52;1.86;6.46
UBS 11 CEILANDIA;0001665081;EQUIPE 2 - LILAS;45.23;48.19;55.2;6.54;14.55;22.04
UBS 5 CEILANDIA;0002018802;EQUIPE 6 - ROSA;61.48;56.56;60.59;-8.0;7.13;-1.45
UBS 2 T R E SAO SEBASTIAO;0000471380;ESF EQ 15 - SETOR TRADICIONAL;58.64;56.23;59.97;-4.11;6.65;2.27
UBS 1 SAO SEBASTIAO;0000471151;ESF EQ 19 - PRATA;52.33;55.0;58.44;5.1;6.25;11.68
UBS 03 GUARA;0000469238;ESF 03 - UBS 03 GUARA;58.52;64.67;64.83;10.51;0.25;10.78
UBS 01 RIACHO FUNDO II;0000470457;ESF 03 - UBS 1 RIACHO FUNDO II;64.39;62.92;62.09;-2.28;-1.32;-3.57
UBS 2 SOBRADINHO II;0001616412;ESF 0617/02 - ERVA-DOCE;52.17;56.46;53.03;8.22;-6.08;1.65
UBS 1 SOBRADINHO II;0001671308;ESF 0621/11 - LARANJA - SOB;43.72;42.97;46.43;-1.72;8.05;6.2
UBS 03 RECANTO DAS EMAS;0000470201;ESF 18 AMARELA - UBS 03 REC;68.3;68.63;69.02;0.48;0.57;1.05
UBS 2 CEILANDIA;0001664921;EQUIPE 1 - LILAS;60.38;55.68;56.42;-7.78;1.33;-6.56
UBS 1 ITAPOA;0000469491;ESF EQ 08 - LARANJA;68.93;68.78;68.83;-0.22;0.07;-0.15
UBS 01 TAGUATINGA;0000471690;ESF 01 VERMELHA - UBS 01 TAG;56.62;58.45;55.63;3.23;-4.82;-1.75
UBS 17 CEILANDIA;0000468746;EQUIPE 4 - AZUL;65.42;68.75;67.51;5.09;-1.8;3.19
UBS 9 SANTA MARIA;0001668587;0539/22;60.42;67.61;60.34;11.9;-10.75;-0.13
UBS 2 BRAZLANDIA;0000468487;EQUIPE 3 - VERDE;66.47;66.77;64.59;0.45;-3.26;-2.83
UBS 08 SAMAMBAIA;0001593145;ESF 50 AZUL- UBS 08 SAM;56.99;56.0;56.6;-1.74;1.07;-0.68
UBS 05 TAGUATINGA;0001660543;ESF 02 ROSA - UBS 05 TAG;65.43;68.65;68.64;4.92;-0.01;4.91
UBS 01 SAMAMBAIA;0000470619;ESF 20 VERDE - UBS 01 SAM;47.28;50.0;48.41;5.75;-3.18;2.39
UBS 03 SAMAMBAIA;0000470643;ESF 11 AZUL - UBS 03 SAM;68.16;67.02;67.49;-1.67;0.7;-0.98
UBS 7 GAMA;0000469076;0241/20;59.14;60.36;56.38;2.06;-6.59;-4.67
UBS 4 SETOR DE MANSOES SOBRADINHO II;0000471631;ESF 0615/05 - MINI-CHACARAS;56.11;60.53;58.08;7.88;-4.05;3.51
UBS 05 SAMAMBAIA;0001487485;ESF 05 ROSA - UBS 05 SAM;53.76;58.58;56.74;8.97;-3.14;5.54
UBS 3 PARANOA PARQUE;0001669036;ESF EQ 20 - JACARANDA;62.29;63.67;61.4;2.22;-3.57;-1.43
UBS 17 CEILANDIA;0002515466;EQUIPE 5 - AMARELA;70.05;68.82;69.73;-1.76;1.32;-0.46
UBS 1 GAMA;0000468886;0248/27;53.13;52.88;56.8;-0.47;7.41;6.91
UBS 1 LAGO NORTE;0002272458;EQUIPE CRISTAL;52.51;49.1;52.73;-6.49;7.39;0.42
UBS 6 GAMA;0000469033;0211/09;62.63;57.93;58.38;-7.5;0.78;-6.79
UBS 17 JARDIM MORUMBI PLANALTINA;0002403358;ESF 2012/54 - AGUIA-REAL;62.44;61.97;61.51;-0.75;-0.74;-1.49
UBS 11 RESIDENCIAL DO BOSQUE 2 SAO SEBASTIAO;0000471321;ESF EQ 25 - BOSQUE 2;49.36;52.58;57.83;6.52;9.98;17.16
UBS 1 SANTA MARIA;0000471070;0529/12;48.47;51.0;57.35;5.22;12.45;18.32
UBS 02 ESTRUTURAL;0000469300;ESF 06 - UBS 02 ESTRUTURAL;59.72;63.76;61.48;6.76;-3.58;2.95
UBS 12 SAMAMBAIA;0000470481;ESF 43 VERMELHA - UBS 12 SAM;57.61;59.68;61.11;3.59;2.4;6.08
UBS 01 AGUAS CLARAS;0001549146;ESF 03 AZUL - UBS 01 AC;48.73;46.01;49.93;-5.58;8.52;2.46
UBS 1 BRAZLANDIA;0001665227;EQUIPE 4 - VERMELHA;55.71;61.6;60.74;10.57;-1.4;9.03
UBS 10 GAMA ZONA RURAL PONTE ALTA;0002001810;1218/55;59.06;56.91;55.85;-3.64;-1.86;-5.44
UBS 06 TAGUATINGA;0001675672;ESF 07 AMARELA - UBS 06 TAG;65.7;61.7;62.5;-6.09;1.3;-4.87
UBS 4 ROTA DO CAVALO SOBRADINHO;0000471585;ESF 0604/09 - ROTA DO CAVALO;62.23;59.31;60.19;-4.69;1.48;-3.28
UBS 05 RIACHO FUNDO II;0000470406;ESF 09 - UBS 5 RIACHO FUNDO II;53.99;54.39;52.33;0.74;-3.79;-3.07
UBS 05 TAGUATINGA;0001709763;ESF 06 ROXA - UBS 05 TAG;49.43;55.08;64.14;11.43;16.45;29.76
UBS 03 TAGUATINGA;0001668900;ESF 05 ROSA - UBS 03 TAG;57.97;59.76;52.34;3.09;-12.42;-9.71
UBS 3 ASA NORTE VILA PLANALTO;0002154129;EQUIPE IPE VERDE;58.96;61.36;60.83;4.07;-0.86;3.17
UBS 05 RECANTO DAS EMAS;0000470147;ESF 08 VERDE - UBS 05 REC;57.39;57.84;52.36;0.78;-9.47;-8.76
UBS 04 GUARA;0001641808;ESF 05 - UBS 04 GUARA;70.5;74.11;73.13;5.12;-1.32;3.73
UBS 4 CEILANDIA;0001665200;EQUIPE 2 - AMARELA;47.43;49.9;53.3;5.21;6.81;12.38
UBS 1 BRAZLANDIA;0001614606;EQUIPE 2 - VERDE;59.05;63.25;63.83;7.11;0.92;8.09
UBS 07 TAGUATINGA;0001843591;ESF 04 ROSA - UBS 07 TAG;66.14;62.96;64.08;-4.81;1.78;-3.11
UBS 02 ESTRUTURAL;0000469319;ESF 07 - UBS 02 ESTRUTURAL;46.74;44.52;46.61;-4.75;4.69;-0.28
UBS 7 CAFE SEM TROCO PARANOA;0000469548;ESF EQ 06 - CAFE SEM TROCO;58.74;61.43;63.69;4.58;3.68;8.43
UBS 2 CEILANDIA;0001664891;EQUIPE 2 - VERDE;57.71;58.8;63.64;1.89;8.23;10.28
UBS 5 SANTA MARIA;0000471119;0525/08;61.28;62.02;58.88;1.21;-5.06;-3.92
UBS 1 CEILANDIA;0001488635;EQUIPE 1;65.44;67.13;68.14;2.58;1.5;4.13
UBS 1 JARDINS MANGUEIRAL;0002184478;ESF DIAMANTE;54.06;57.48;53.46;6.33;-6.99;-1.11
UBS 5 CEILANDIA;0001664980;EQUIPE 4 - AMARELA;59.58;57.89;59.21;-2.84;2.28;-0.62
UBS 1 BRAZLANDIA;0002235196;EQUIPE 3 - AMARELA;49.87;51.91;47.94;4.09;-7.65;-3.87
UBS 01 CANDANGOLANDIA;0002063425;ESF 05 - UBS 01 CANDANGOLANDIA;60.59;67.35;66.6;11.16;-1.11;9.92
UBS 3 CEILANDIA;0001496743;EQUIPE 3 - LARANJA;61.92;64.33;61.79;3.89;-3.95;-0.21
UBS 1 SOBRADINHO;0000471488;ESF 0597/06 - AGUIA;54.17;53.99;49.86;-0.33;-7.65;-7.96
UBS 1 SANTA MARIA;0001668560;0537/20;63.83;58.52;59.3;-8.32;1.33;-7.1
UBS 04 RECANTO DAS EMAS;0000470074;ESF 17 AZUL - UBS 04 REC;59.63;61.36;64.06;2.9;4.4;7.43
UBS 11 PONTE ALTA NORTE GAMA;0000469173;0204/02;57.27;58.64;59.32;2.39;1.16;3.58
UBS 1 CRUZEIRO;0001670174;EQUIPE ARATICUM;65.78;70.86;67.15;7.72;-5.24;2.08
UBS 01 NUCLEO BANDEIRANTE;0002063506;ESF 01 - UBS 01 NUCLEO BAND.;54.1;64.53;64.09;19.28;-0.68;18.47
UBS 5 PLANALTINA;0000470023;ESF 0357/21 - BEM-TE-VI - PL;50.83;51.63;51.92;1.57;0.56;2.14
UBS 01 AGUAS CLARAS;0001621319;ESF 04 VERDE - UBS 01 AC;54.66;54.55;51.17;-0.2;-6.2;-6.38
UBS 2 SOBRADINHO II;0001642235;ESF 0385/09 - VIOLETA;51.67;47.87;52.47;-7.35;9.61;1.55
UBS 3 NOVA COLINA SOBRADINHO;0000469777;ESF 0365/19 - FLAMBOYANT;58.13;55.19;54.41;-5.06;-1.41;-6.4
UBS 02 RIACHO FUNDO II;0000470317;ESF 13 - UBS 2 RIACHO FUNDO II;57.97;59.86;58.45;3.26;-2.36;0.83
UBS 3 NOVA COLINA SOBRADINHO;0001478117;ESF 0603/08 - JACARANDA;49.16;53.17;55.31;8.16;4.02;12.51
UBS 1 ENGENHO VELHO FERCAL;0002498057;ESF 7001/05 - JATOBA;50.75;55.87;57.72;10.09;3.31;13.73
UBS 3 SANTA MARIA;0002403471;1237/73;69.49;69.7;68.43;0.3;-1.82;-1.53
UBS 7 GAMA;0000469084;0247/26;65.47;65.32;60.74;-0.23;-7.01;-7.22
UBS 08 TAGUATINGA;0001641921;ESF 01 ROSA - UBS 08 TAG;55.42;51.99;52.91;-6.19;1.77;-4.53
UBS 01 TAGUATINGA;0001668110;ESF 07 AMARELA - UBS 01 TAG;57.71;60.61;57.6;5.03;-4.97;-0.19
UBS 1 SAO SEBASTIAO;0001669133;EQUIPE 08 - ROSA;41.5;44.52;46.64;7.28;4.76;12.39
UBS 02 RIACHO FUNDO I;0002063476;ESF 03 - UBS 02 RIACHO FUNDO I;64.4;64.9;65.42;0.78;0.8;1.58
UBS 03 JARDIM BOTANICO;0001686534;ESF TORORO;60.0;63.25;62.0;5.42;-1.98;3.33
UBS 03 RIACHO FUNDO II;0000470260;ESF 02 - UBS 3 RIACHO FUNDO II;56.67;60.43;59.34;6.63;-1.8;4.71
UBS 1 GAMA;0000468878;0215/13;57.72;57.06;56.65;-1.14;-0.72;-1.85
UBS 7 BURITIZINHO SOBRADINHO II;0001717162;ESF 0630/21 - ROSA SOB;54.83;53.88;54.98;-1.73;2.04;0.27
UBS 02 GUARA;0000469211;ESF 02 - UBS 02 GUARA;61.6;63.3;60.73;2.76;-4.06;-1.41
UBS 06 TAGUATINGA;0001641891;ESF 01 LILAS - UBS 06 TAG;55.0;56.59;55.25;2.89;-2.37;0.45
UBS 01 VICENTE PIRES;0002347253;ESF 11 PRATA - UBS 01 VP;55.0;52.17;57.75;-5.15;10.7;5.0
UBS 1 SAO SEBASTIAO;0001669141;EQUIPE 09 - VERDE;45.48;41.28;41.29;-9.23;0.02;-9.21
UBS 6 GAMA;0000469025;0240/19;53.46;56.02;54.97;4.79;-1.87;2.82
UBS 02 RECANTO DAS EMAS;0001668269;ESF 32 LARANJA - UBS 02 REC;46.13;48.51;57.46;5.16;18.45;24.56
UBS 01 SAMAMBAIA;0001668153;ESF 17 BRANCA - UBS 01 SAM;54.5;57.7;59.0;5.87;2.25;8.26
UBS 5 CEILANDIA;0001664875;EQUIPE 2 - AZUL;55.26;58.29;57.3;5.48;-1.7;3.69
UBS 6 SANTA MARIA;0000471135;0526/09;61.88;59.0;65.32;-4.65;10.71;5.56
UBS 8 CEILANDIA;0001665049;EQUIPE 6 - ROSA;60.75;60.33;60.84;-0.69;0.85;0.15
UBS 2 SOBRADINHO II;0000471666;ESF 0612/14 - SERRA AZUL;59.69;64.23;68.79;7.61;7.1;15.25
UBS 05 RECANTO DAS EMAS;0000470171;ESF 04 ROSA- UBS 05 REC;56.88;50.96;58.96;-10.41;15.7;3.66
UBS 7 SANTA MARIA;0000471100;0518/01;60.67;62.66;57.82;3.28;-7.72;-4.7
UBS 9 SANTA MARIA;0000471070;0529/12;48.47;51.0;57.35;5.22;12.45;18.32
UBS 02 TAGUATINGA;0001641859;ESF 06 AMARELA - UBS 02 TAG;55.7;56.25;59.54;0.99;5.85;6.89
UBS 1 PLANALTINA;0000469661;ESF 0379/43 - SUCUARANA;45.58;55.24;62.13;21.19;12.47;36.31
UBS 1 SAO SEBASTIAO;0001669117;EQUIPE 06 AMARELA;43.18;48.32;45.64;11.9;-5.55;5.7
UBS 3 PARANOA PARQUE;0001669028;ESF EQ 19 - JATOBA;52.93;52.62;56.37;-0.59;7.13;6.5
UBS 8 CAVAS DE BAIXO SAO SEBASTIAO;0001603426;ESF EQ 03 - CAVAS DE BAIXO;54.13;61.93;60.35;14.41;-2.55;11.49
UBS 3 GAMA;0001716638;0251/39;59.95;55.76;54.73;-6.99;-1.85;-8.71
UBS 7 BURITIZINHO SOBRADINHO II;0001671375;ESF 0624/15 - VERMELHA - SOB;54.38;52.93;50.9;-2.67;-3.84;-6.4
UBS 04 SAMAMBAIA;0000470813;ESF 02 AZUL - UBS 04 SAM;57.39;53.32;55.9;-7.09;4.84;-2.6
UBS 1 ITAPOA;0000469483;ESF EQ 09 - LILAS;57.68;56.45;50.9;-2.13;-9.83;-11.75
UBS 5 SETOR DE MANSOES SOBRADINHO II;0000471526;ESF 0611/13 - AMOR-PERFEITO;51.25;52.63;49.24;2.69;-6.44;-3.92
UBS 1 SAO SEBASTIAO;0001669095;EQUIPE 04 - LARANJA;39.36;36.7;42.83;-6.76;16.7;8.82
UBS 4 PLANALTINA;0002259206;ESF 2005/50 - CINZA - PL;55.74;58.89;55.67;5.65;-5.47;-0.13
UBS 08 TAGUATINGA;0000471755;ESF 08 LARANJA - UBS 08 TAG;55.0;52.24;54.01;-5.02;3.39;-1.8
UBS 03 GUARA;0001670514;ESF 02 - UBS 03 GUARA;65.06;65.75;66.4;1.06;0.99;2.06
UBS 05 RIACHO FUNDO II;0001672975;ESF 16 -UBS 05 RIACHO FUNDO II;58.75;59.92;59.65;1.99;-0.45;1.53
UBS 16 CEILANDIA;0001480367;EQUIPE 3 - VERMELHA;60.1;57.67;61.62;-4.04;6.85;2.53
UBS 02 TAGUATINGA;0001660500;ESF 02 VERMELHA - UBS 02 TAG;53.86;60.84;57.43;12.96;-5.6;6.63
UBS 7 CEILANDIA;0001665022;EQUIPE 4 - ROXA;57.99;65.81;69.34;13.49;5.36;19.57
UBS 5 PLANALTINA;0000469971;ESF 0356/20 - AGUIA - PL;54.94;52.17;52.56;-5.04;0.75;-4.33
UBS 9 CEILANDIA;0001664751;EQUIPE 1;59.26;61.83;60.45;4.34;-2.23;2.01
UBS 4 PLANALTINA;0000469890;ESF 0368/32 - VERMELHA;52.87;58.24;49.13;10.16;-15.64;-7.07
UBS 20 PLANALTINA;0000469653;ESF 0377/41 - ALFA;57.72;57.77;57.84;0.09;0.12;0.21
UBS 1 SANTA MARIA;0001677829;0544/27;58.91;61.48;64.47;4.36;4.86;9.44
UBS 05 SAMAMBAIA;0001717553;ESF 04 AMARELA - UBS 05 SAM;56.77;55.77;53.44;-1.76;-4.18;-5.87
UBS 01 GUARA;0001670530;ESF 02 - UBS 01 GUARA;67.06;67.11;60.85;0.07;-9.33;-9.26
UBS 1 ITAPOA;0000469513;ESF EQ 06 - AZUL;56.59;55.32;61.11;-2.24;10.47;7.99
UBS 05 SAMAMBAIA;0001621351;ESF 54 VERDE - UBS 05 SAM;54.56;55.38;55.14;1.5;-0.43;1.06
UBS 9 CEILANDIA;0001664859;EQUIPE 5;67.64;69.22;72.15;2.34;4.23;6.67
UBS 1 PLANALTINA;0001621297;ESF 0380/29 - CALANGO;43.46;48.95;52.94;12.63;8.15;21.81
UBS 2 PLANALTINA;0000469580;ESF 0347/12 - ORQUIDEA;46.62;50.59;47.22;8.52;-6.66;1.29
UBS 13 BOA ESPERANCA CEILANDIA;0000468835;EQUIPE 1;61.75;65.39;66.73;5.89;2.05;8.06
UBS 3 GAMA;0000468959;0237/16;66.49;65.41;62.17;-1.62;-4.95;-6.5
UBS 02 RIACHO FUNDO I;0000470376;ESF 02 - UBS 2 RIACHO FUNDO I;68.78;67.03;67.2;-2.54;0.25;-2.3
UBS 04 RECANTO DAS EMAS;0001468618;ESF 14 LILAS - UBS 04 REC;42.61;52.76;56.97;23.82;7.98;33.7
UBS 1 LAGO SUL;0002422425;EQUIPE 1 LAGO SUL;47.95;45.86;41.02;-4.36;-10.55;-14.45
UBS 7 JARDIM RORIZ PLANALTINA;0000469645;ESF 0374/38 - BORBOLETA AZUL;49.02;46.17;43.71;-5.81;-5.33;-10.83
UBS 01 GUARA;0002063484;ESF 04 - UBS 01 GUARA;68.7;72.95;68.31;6.19;-6.36;-0.57
UBS 11 RECANTO DAS EMAS;0001714775;ESF 29 LILAS - UBS 11 REC;53.38;52.84;48.28;-1.01;-8.63;-9.55
UBS 2 CRUZEIRO;0001670239;EQUIPE LIRIO;49.38;51.61;54.87;4.52;6.32;11.12
UBS 1 ASA SUL;0001664212;EQUIPE ROSA;50.87;53.02;51.88;4.23;-2.15;1.99
UBS 06 TAGUATINGA;0001641913;ESF 03 AZUL - UBS 06 TAG;52.0;61.33;57.5;17.94;-6.24;10.58
UBS 3 SANTA MARIA;0000471097;0520/03;78.98;78.03;76.21;-1.2;-2.33;-3.51
UBS 7 BURITIZINHO SOBRADINHO II;0001671294;ESF 0620/01 - ROXA;54.5;54.14;51.78;-0.66;-4.36;-4.99
UBS 20 PLANALTINA;0002322293;ESF 2010/53 - BETA;65.61;65.24;68.14;-0.56;4.45;3.86
UBS 07 TAGUATINGA;0001843648;ESF 05 AMARELA - UBS 07 TAG;62.58;62.93;65.34;0.56;3.83;4.41
UBS 3 PARANOA PARQUE;0001669060;ESF EQ 21 - IPE;58.46;54.05;51.46;-7.54;-4.79;-11.97
UBS 1 SAO SEBASTIAO;0000471178;ESF EQ 18 - MARROM;38.73;41.33;43.31;6.71;4.79;11.83
UBS 01 SAMAMBAIA;0001668137;ESF 13 LILAS - UBS 01 SAM;55.47;59.1;58.19;6.54;-1.54;4.9
UBS 17 CEILANDIA;0000468622;EQUIPE 1 - LILAS;62.2;65.3;67.98;4.98;4.1;9.29
UBS 1 VARJAO;0001670301;EQUIPE HARMONIA;67.47;66.29;65.36;-1.75;-1.4;-3.13
UBS 1 SAO SEBASTIAO;0001669125;EQUIPE 07 - LILAS;49.74;47.54;49.37;-4.42;3.85;-0.74
UBS 01 VICENTE PIRES;0001668056;ESF 02 VERDE - UBS 01 VP;56.86;60.44;60.98;6.3;0.89;7.25
UBS 04 SAMAMBAIA;0000470708;ESF 12 AMARELA - UBS 04 SAM;61.14;62.86;62.59;2.81;-0.43;2.37
UBS 1 GAMA;0000468908;0235/14;68.96;63.56;59.62;-7.83;-6.2;-13.54
UBS 1 ASA NORTE;0001670093;EQUIPE TERRA;50.76;47.88;48.53;-5.67;1.36;-4.39
UBS 01 PARK WAY;0000469343;ESF 01 - UBS 01 PARK WAY;59.93;54.81;60.48;-8.54;10.34;0.92
UBS 01 RIACHO FUNDO I;0001658778;ESF 02 - UBS 01 RIACHO FUNDO I;62.67;67.54;72.38;7.77;7.17;15.49
UBS 5 CHAPADINHA BRAZLANDIA;0000468452;EQUIPE 3;55.3;46.97;46.86;-15.06;-0.23;-15.26
UBS 6 CEILANDIA;0001466259;EQUIPE 5 - MARGARIDA;63.15;68.4;66.41;8.31;-2.91;5.16
UBS 05 TAGUATINGA;0000470090;ESF 07 LARANJA - UBS 05 TAG;56.47;60.15;58.8;6.52;-2.24;4.13
UBS 1 SOBRADINHO;0001623656;ESF 0382/14 - SABIA;51.79;48.78;43.11;-5.81;-11.62;-16.76
UBS 6 GAMA;0000469041;0246/25;60.05;63.93;60.38;6.46;-5.55;0.55
UBS 2 GAMA;0000468916;0242/21;67.86;66.89;65.12;-1.43;-2.65;-4.04
UBS 01 RIACHO FUNDO I;0001641824;ESF 01- UBS 01 RIACHO FUNDO I;53.03;59.22;59.95;11.67;1.23;13.05
UBS 03 RECANTO DAS EMAS;0001477617;ESF 20 VERDE - UBS 03 REC;68.75;63.79;68.02;-7.21;6.63;-1.06
UBS 1 LAGO NORTE;0001670271;EQUIPE ESMERALDA;57.19;55.42;54.39;-3.09;-1.86;-4.9
UBS 4 CEILANDIA;0002515504;EQUIPE 3 - AZUL;68.75;66.51;62.31;-3.26;-6.31;-9.37
UBS 3 CEILANDIA;0001664743;EQUIPE 2 - AZUL;62.34;55.68;57.06;-10.68;2.48;-8.47
UBS 06 TAGUATINGA;0000471739;ESF 08 LARANJA - UBS 06 TAG;44.19;51.13;57.1;15.7;11.68;29.21
UBS 02 NUCLEO BANDEIRANTE;0001670441;ESF 02 - UBS 02 NB;55.26;58.29;57.26;5.48;-1.77;3.62
UBS 02 RECANTO DAS EMAS;0001631233;ESF 26 MARROM - UBS 02 REC;48.21;40.48;39.84;-16.03;-1.58;-17.36
UBS 17 CEILANDIA;0000468738;EQUIPE 2 - ROSA;60.16;67.77;74.12;12.65;9.37;23.2
UBS 2 SANTA MARIA;0001668625;0543/26;61.28;60.77;54.32;-0.83;-10.61;-11.36
UBS 8 VALE DO AMANHECER PLANALTINA;0000469831;ESF 0351/15 - ESTRELA;65.34;67.33;71.14;3.05;5.66;8.88
UBS 04 RECANTO DAS EMAS;0000470058;ESF 06 ROSA - UBS 04 REC;53.73;52.65;49.66;-2.01;-5.68;-7.57
UBS 10 SANTA MARIA;0000469122;0203/01;73.71;67.35;61.74;-8.63;-8.33;-16.24
UBS 12 SAMAMBAIA;0000470554;ESF 42 ROSA - UBS 12 SAM;51.21;61.4;57.58;19.9;-6.22;12.44
UBS 2 SANTA MARIA;0001619098;0531/14;60.29;56.5;58.11;-6.29;2.85;-3.62
UBS 14 CONDOMINIO PRIVE CEILANDIA;0000468630;EQUIPE 2;78.59;75.9;73.17;-3.42;-3.6;-6.9
UBS 04 GUARA;0001575945;ESF 04 - UBS 04 GUARA;75.77;78.69;81.39;3.85;3.43;7.42
UBS 1 ITAPOA;0001642022;ESF EQ 13 - VERMELHA;58.55;59.63;50.83;1.84;-14.76;-13.19
UBS 01 CANDANGOLANDIA;0001670557;ESF 02 - UBS 01 CANDANGOLANDIA;59.62;52.82;64.56;-11.41;22.23;8.29
UBS 07 TAGUATINGA;0001843702;ESF 06 LARANJA - UBS 07 TAG;61.49;63.24;60.32;2.85;-4.62;-1.9
UBS 4 VEREDAS II BRAZLANDIA;0000468479;EQUIPE 2;40.36;51.98;68.95;28.79;32.65;70.84
UBS 02 AGUAS CLARAS;0000471763;ESF 01 BRANCA - UBS 02 AC;55.52;56.42;55.86;1.62;-0.99;0.61
UBS 11 SAMAMBAIA;0001515373;ESF 48 VERMELHA - UBS 11 SAM;59.54;66.7;67.13;12.03;0.64;12.75
UBS 11 RECANTO DAS EMAS;0001659804;ESF 28 BRANCA - UBS 11 REC;57.22;52.7;55.73;-7.9;5.75;-2.6
UBS 01 ESTRUTURAL;0001641832;ESF 11- UBS 01 ESTRUTURAL;58.06;69.19;61.13;19.17;-11.65;5.29
UBS 1 PARANOA;0001641980;ESF EQ 10 - AZUL;46.77;49.62;47.64;6.09;-3.99;1.86
UBS 1 SANTA MARIA;0001668587;0539/22;60.42;67.61;60.34;11.9;-10.75;-0.13
UBS 1 ITAPOA;0000469521;ESF EQ 10 - CINZA;45.13;44.79;37.94;-0.75;-15.29;-15.93
UBS 3 NOVA COLINA SOBRADINHO;0000471577;ESF 0596/05 - SUCUPIRA;53.62;50.47;50.74;-5.87;0.53;-5.37
UBS 01 TAGUATINGA;0001656740;ESF 03 AZUL - UBS 01 TAG;49.66;50.65;49.35;1.99;-2.57;-0.62
UBS 15 RIO PRETO PLANALTINA;0000469718;ESF 0340/07 - RIO PRETO;61.08;59.94;59.05;-1.87;-1.48;-3.32
UBS 10 SAMAMBAIA;0002239965;ESF 09 ROXA - UBS 10 SAM;58.29;54.93;53.87;-5.76;-1.93;-7.58
UBS 1 LAGO NORTE;0001670263;EQUIPE TOPAZIO;53.65;52.69;59.22;-1.79;12.39;10.38
UBS 2 SANTA MARIA;0002414945;1240/76;56.36;59.03;60.23;4.74;2.03;6.87
UBS 01 GUARA;0000469203;ESF 01 - UBS 01 GUARA;59.08;60.59;63.69;2.56;5.12;7.8
UBS 3 CEILANDIA;0001664689;EQUIPE 1 - VERDE;51.18;48.95;52.92;-4.36;8.11;3.4
UBS 1 BRAZLANDIA;0000468428;EQUIPE 1 - AZUL;56.7;55.49;58.84;-2.13;6.04;3.77
UBS 12 CEILANDIA;0001665197;EQUIPE 4 - PRETA;55.13;49.14;57.29;-10.87;16.59;3.92
